Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Sedan,9,95986,85,788,34,11.3,12.75,33,34,Good,Low,7,Yes,49480-118502
Truck,8,85389,108,1120,33,4.6,12.35,27,36,Moderate,Low,4,No,10525-21179
Truck,10,209857,111,1978,32,4.3,12.32,32,35,Good,Low,6,No,11945-47063
Hatchback,6,48367,87,2804,39,15.9,12.2,34,36,Critical,Medium,7,No,23992-66194
Truck,9,152504,98,1993,33,7.5,11.73,43,32,Critical,High,3,Yes,336-846
Sedan,8,215565,87,2300,29,15.8,12.07,43,29,Critical,Medium,3,No,41055-61871
SUV,3,44172,106,2346,30,12.5,11.98,38,36,Good,Low,11,No,23144-102771
Truck,1,166285,105,2548,36,7.3,11.79,32,35,Good,Low,5,No,35868-113384
Sedan,2,153805,91,1286,38,14.3,12.21,42,30,Good,High,3,No,56248-88764
Hatchback,10,160255,93,2249,42,19.9,12.65,39,29,Moderate,High,1,No,44865-104329
SUV,2,196818,100,939,34,12.0,12.44,45,34,Good,Low,3,Yes,43390-83754
Hatchback,5,37139,89,2010,33,15.8,11.95,39,28,Good,Low,1,No,68047-148427
Truck,10,37216,100,1043,23,6.7,11.88,35,34,Moderate,Low,7,No,21210-49624
Truck,12,213045,110,2975,25,3.1,12.04,32,34,Moderate,Medium,1,No,14795-35739
SUV,2,194217,101,2473,39,9.7,12.6,35,34,Worn,Low,8,No,51320-180000
Truck,6,96556,101,2072,34,9.2,11.88,26,32,Good,Medium,5,No,23252-84406
Truck,5,81018,97,3297,27,7.3,12.79,27,31,Moderate,Low,3,No,35973-63237
Hatchback,4,197291,83,2815,39,21.7,12.59,42,29,Good,High,12,No,18605-116123
Truck,9,17840,111,2006,21,6.4,12.55,38,31,Good,Low,7,Yes,4106-15632
Truck,8,219288,109,2916,22,7.2,12.54,35,32,Worn,High,6,No,8361-13719
Truck,11,122396,98,2668,18,9.8,12.33,45,28,Good,Low,10,No,18513-66641
Hatchback,12,212683,91,3369,29,20.6,12.77,40,34,Good,High,3,No,40327-66521
Hatchback,3,104664,96,1546,41,17.8,11.94,43,30,Critical,Medium,3,No,36251-63213
Sedan,7,226131,86,3412,43,13.1,11.94,35,33,Good,Medium,10,No,104000-157804
Sedan,2,99037,86,3352,34,11.5,11.85,39,29,Good,High,4,Yes,19209-32735
Hatchback,7,244945,90,1802,44,17.6,12.04,27,30,Good,Medium,2,No,84252-178852
Sedan,1,155935,95,1611,37,13.3,12.43,44,29,Good,Low,11,Yes,32549-81063
Hatchback,5,64823,89,2701,39,17.5,12.75,45,33,Moderate,High,9,No,25946-67728
Sedan,6,236954,88,3135,37,17.8,12.51,37,33,Good,Medium,10,No,46781-180000
Sedan,7,105645,95,2993,36,12.2,12.5,26,32,Good,Low,2,Yes,52505-109641
Sedan,2,122994,99,1286,28,18.6,12.13,41,33,Moderate,Medium,5,No,27404-58542
SUV,7,64563,104,2820,31,8.3,12.37,40,34,Moderate,Low,4,Yes,23744-134987
Truck,12,138520,110,914,20,5.7,12.27,28,30,Good,Low,8,No,16334-40414
Sedan,1,33055,89,1780,37,15.6,11.91,43,31,Good,Low,6,No,55386-111090
Hatchback,4,208916,97,1735,35,19.5,12.26,28,33,Good,High,1,No,35792-64838
SUV,11,223342,91,2639,36,12.6,12.42,28,28,Moderate,Low,11,No,49815-81887
Truck,9,216471,102,3203,18,9.1,11.73,35,35,Good,Low,2,No,24848-46890
Sedan,10,6708,92,1773,38,12.1,11.94,28,28,Moderate,Medium,10,No,62409-95303
Truck,7,233230,108,2096,28,4.7,11.8,38,32,Good,Low,10,Yes,18636-32484
SUV,1,113187,94,2506,28,11.0,12.71,36,28,Good,High,2,No,65863-111159
Sedan,5,132493,91,2042,37,14.8,12.43,29,34,Moderate,High,7,Yes,22551-43111
SUV,9,207612,93,962,27,8.2,12.79,30,36,Moderate,Medium,2,No,22898-166624
Hatchback,4,127736,89,1817,34,22.1,12.09,34,34,Moderate,Low,11,No,19652-61774
Truck,4,249094,96,1013,31,4.1,12.4,44,30,Good,High,6,No,7932-16374
Truck,10,82421,109,1629,19,6.3,12.72,33,32,Moderate,Low,3,Yes,2686-9820
Hatchback,10,31202,86,794,32,18.0,11.78,26,29,Good,Medium,8,Yes,66954-104024
Truck,6,242681,111,1117,24,10.8,12.18,39,35,Moderate,Low,5,Yes,15582-37576
Hatchback,7,191749,99,779,45,19.2,11.79,35,32,Critical,Medium,3,No,24003-42879
Truck,12,78740,104,1353,26,6.4,12.75,35,29,Good,Low,12,No,8356-71692
SUV,2,164727,95,2805,36,12.0,11.8,30,29,Moderate,Low,9,No,61001-144057
SUV,1,228918,91,2972,32,11.4,12.03,26,36,Moderate,High,2,Yes,25412-86814
Truck,5,20434,102,1638,34,8.6,11.84,27,29,Good,Medium,2,No,23883-144917
Sedan,6,15337,91,2881,39,15.2,11.81,33,33,Worn,Medium,6,No,26338-74724
Sedan,3,34111,96,2540,39,13.4,12.1,30,30,Moderate,Medium,10,Yes,40020-69220
SUV,6,176344,99,2882,26,14.1,12.54,26,29,Worn,Low,7,No,48033-74299
SUV,2,204225,98,3243,26,14.7,11.99,28,34,Moderate,Low,2,No,72484-162720
SUV,5,84243,102,2686,35,10.1,11.8,29,33,Worn,High,6,No,21468-51600
SUV,11,215728,89,3187,35,11.8,12.66,26,30,Good,Medium,8,No,91155-140863
Truck,12,197498,100,1945,19,7.4,12.32,31,32,Good,High,8,No,6144-10140
Truck,9,77901,97,1979,26,8.6,12.65,27,32,Moderate,Low,2,No,19091-180000
Truck,1,26208,103,702,35,6.3,11.95,30,34,Critical,Low,5,No,11652-19452
Hatchback,6,238120,87,3276,42,14.3,12.74,26,32,Good,Low,6,No,52861-147365
Truck,8,157800,103,2390,21,8.0,12.62,40,32,Critical,Medium,1,Yes,6026-10090
Hatchback,11,174685,99,1045,42,20.4,12.16,34,33,Good,Low,11,No,26129-80443
Sedan,1,213760,88,2426,29,15.4,11.9,33,28,Good,Low,3,No,63809-180000
SUV,1,142190,97,2908,35,10.7,12.29,36,31,Good,High,7,Yes,19275-74225
Hatchback,8,202748,88,1053,36,14.6,11.75,29,35,Moderate,Medium,4,No,57274-91110
Truck,3,7702,108,2859,27,6.1,11.75,25,32,Good,Medium,6,No,7785-24607
Truck,3,133332,97,1674,24,7.7,12.22,43,28,Good,Medium,8,No,24278-42410
SUV,5,26863,107,3431,42,13.7,12.02,25,30,Good,Low,2,No,57621-128519
Hatchback,6,137448,91,2600,38,14.1,11.77,37,28,Moderate,High,9,No,12387-49153
Sedan,11,212344,84,3056,32,15.6,12.73,43,30,Moderate,Low,3,Yes,55931-122105
Hatchback,10,171725,97,2356,35,18.4,12.59,29,36,Good,Low,10,No,35504-125226
Sedan,10,76019,90,3367,44,17.3,11.87,35,30,Critical,Medium,3,No,4728-120795
Hatchback,6,158361,92,3422,42,20.7,12.4,31,35,Good,High,6,Yes,22000-62402
SUV,12,52380,91,1996,38,8.1,11.75,36,33,Moderate,Medium,4,No,52708-180000
Truck,10,186652,101,2840,28,9.9,11.81,32,29,Critical,High,2,No,6082-11758
Sedan,5,141069,87,2779,39,17.4,11.73,43,30,Good,Low,7,No,87250-140932
SUV,5,112418,102,2924,31,9.6,11.71,35,31,Critical,Medium,11,No,13929-30261
SUV,11,10402,98,1946,30,13.3,12.51,32,29,Good,Low,3,Yes,49623-108821
SUV,10,121401,92,2526,30,9.7,12.3,39,33,Good,Medium,7,No,60482-180000
Hatchback,3,24544,89,2249,39,22.1,12.06,32,36,Good,Low,2,Yes,99457-162297
Sedan,4,100739,85,1013,36,14.4,11.87,37,32,Good,High,1,No,26024-116805
SUV,1,71420,97,2144,24,12.3,12.14,37,34,Good,High,12,No,10985-22909
Sedan,7,208159,84,1267,30,17.3,12.28,32,36,Good,High,12,Yes,10381-20283
Sedan,12,90623,89,3372,35,16.2,12.33,25,31,Good,Medium,9,No,40755-122537
Sedan,5,137238,98,1999,32,17.8,12.59,37,30,Critical,Medium,4,No,11111-43101
SUV,5,90253,97,3107,27,12.2,12.09,31,34,Good,Medium,8,No,34495-101277
Truck,9,133796,106,2329,24,7.0,11.9,43,32,Good,High,12,No,1168-4715
SUV,7,95489,101,1105,30,14.4,12.05,31,28,Good,Low,10,No,38260-135022
SUV,11,152334,105,790,25,10.4,11.8,33,33,Good,Low,10,No,69400-173888
SUV,9,159431,98,3071,37,12.8,12.05,44,32,Good,High,12,Yes,7098-19810
SUV,6,76993,100,2856,27,10.7,12.71,40,30,Good,High,4,No,39781-66113
Hatchback,6,219531,95,1930,43,17.4,12.25,29,28,Good,High,6,No,7536-65217
Sedan,12,202498,91,2153,40,15.3,12.54,32,30,Worn,High,7,No,41891-70127
Sedan,8,13786,102,939,36,15.6,11.87,37,29,Moderate,Medium,2,No,41384-64892
Sedan,3,51812,90,1030,42,12.1,12.37,41,35,Moderate,Low,5,No,70500-128498
Truck,1,206231,104,719,35,8.4,12.47,43,36,Moderate,Low,1,No,34962-95266
SUV,10,161664,99,2280,43,10.2,11.92,38,35,Good,Low,3,No,56297-134595
Hatchback,1,210618,98,1058,44,19.0,11.77,36,33,Moderate,Low,11,No,45549-74239
Sedan,7,195729,100,2677,34,14.3,11.78,28,35,Good,Low,12,Yes,23999-67973
Truck,2,229115,105,1885,34,4.6,11.77,35,33,Good,Low,3,Yes,17125-55519
Truck,5,246717,95,1382,27,5.7,12.38,32,31,Moderate,Medium,2,No,45380-72926
Hatchback,3,142939,94,823,46,17.4,12.46,41,35,Critical,Low,11,No,40581-61845
Truck,6,188725,106,2375,32,4.2,12.29,26,29,Good,Medium,2,Yes,7366-14836
SUV,5,93588,97,2827,35,12.1,12.42,25,33,Worn,Medium,6,No,55724-97902
SUV,1,41803,96,1035,41,13.5,11.98,40,36,Good,High,10,No,54656-124230
Truck,3,155596,115,758,35,7.8,11.92,31,36,Good,Medium,7,Yes,11040-34260
Hatchback,1,24594,96,1806,29,18.8,12.31,38,33,Critical,Low,6,No,32872-65886
Sedan,5,185665,93,3073,28,16.3,12.64,41,31,Moderate,High,8,No,26752-61192
Hatchback,10,244631,88,2559,39,22.7,12.71,27,33,Good,Low,12,Yes,26631-142945
Truck,11,238656,99,1349,16,6.2,12.51,42,35,Worn,High,3,No,4795-11763
SUV,9,130835,93,1441,30,11.9,12.0,36,29,Critical,Medium,7,No,9630-103061
Truck,4,46308,105,3073,26,6.3,11.99,25,31,Moderate,Medium,5,No,35632-64550
Sedan,12,17562,83,1951,38,17.1,11.97,33,28,Critical,High,10,No,6594-20200
Truck,4,195109,95,2552,30,9.2,12.53,27,31,Good,Medium,12,Yes,9032-34318
Sedan,9,130023,91,1311,33,11.9,12.55,31,29,Good,Medium,8,No,50169-108225
Hatchback,8,14097,96,2166,36,17.6,11.74,44,31,Moderate,Low,8,No,59340-95752
Truck,8,43714,107,3382,27,4.5,12.43,37,29,Good,Low,10,No,14199-55197
Truck,4,215691,109,1850,19,7.8,12.13,36,35,Good,Low,11,No,3505-5949
Sedan,5,77944,89,1075,34,16.3,11.7,33,32,Good,Low,1,Yes,55972-163898
Truck,6,143692,113,2729,34,8.9,12.23,44,28,Good,Low,5,No,20426-77038
Sedan,6,111435,96,904,40,16.9,12.18,39,32,Critical,Low,4,No,35920-68562
Truck,2,43183,108,884,24,7.2,12.6,35,36,Worn,Low,2,Yes,10969-42331
Sedan,8,151354,93,2465,28,14.8,12.45,34,28,Good,Medium,12,Yes,38654-77382
SUV,12,144607,104,2856,35,9.6,12.27,44,30,Critical,Medium,8,No,16615-71991
Truck,1,208113,99,1875,30,6.0,12.71,29,32,Good,Low,10,No,40595-88839
Hatchback,10,87211,92,1987,38,21.4,12.21,28,29,Good,Low,10,Yes,100666-172616
SUV,9,246331,94,2514,38,7.4,12.62,44,32,Worn,High,2,No,39406-119860
SUV,5,29369,92,2132,37,13.4,12.67,30,28,Good,Low,7,No,91767-142237
SUV,2,85101,105,2377,38,6.6,12.63,40,35,Moderate,Low,3,Yes,48519-122453
Truck,10,186719,108,3472,19,8.0,12.76,35,31,Moderate,Low,11,Yes,975-1571
Truck,9,218727,97,3406,31,4.6,12.66,42,31,Good,Low,11,No,25628-47200
Truck,7,15481,104,2730,19,7.9,12.52,25,33,Good,Medium,7,No,5925-16371
Truck,11,165650,97,3396,20,10.1,11.88,29,35,Worn,High,5,No,3066-12040
Hatchback,4,146736,89,1478,45,17.7,11.96,42,35,Worn,Medium,8,No,26801-78595
Truck,5,163239,112,1199,29,5.1,12.03,29,35,Moderate,Low,9,Yes,7990-16766
SUV,10,195230,105,1760,36,8.7,12.66,25,36,Good,Low,10,No,5585-180000
SUV,8,29663,101,2564,32,9.4,11.97,37,31,Good,Low,8,No,63105-130849
Sedan,9,230752,88,2132,31,17.9,11.84,29,32,Moderate,Low,10,No,56006-91766
Truck,6,243693,114,3402,25,9.0,12.72,44,30,Good,Low,8,No,41653-63501
SUV,3,213309,89,861,32,9.9,11.84,38,31,Worn,Medium,8,Yes,44530-71354
Truck,11,128996,107,3304,18,7.9,12.32,39,32,Good,Low,8,No,9370-25236
Truck,2,236730,98,3151,34,6.6,12.52,39,29,Moderate,High,8,No,16100-43500
Hatchback,11,164976,86,2617,40,16.6,12.51,41,36,Worn,Medium,2,No,89124-180000
Truck,11,133739,100,3108,27,4.1,12.3,26,28,Good,Low,9,No,31333-113613
Truck,3,172685,93,1510,26,8.5,11.75,33,30,Moderate,Medium,9,No,20740-82008
Truck,10,20314,99,2423,15,5.5,12.36,28,28,Good,High,5,No,3963-13557
SUV,4,210039,103,1071,27,10.8,12.44,42,30,Good,Low,1,No,30904-180000
Truck,4,249189,108,1842,19,8.6,12.46,42,32,Good,High,7,Yes,512-824
Sedan,12,204683,95,810,41,13.8,12.09,45,31,Worn,High,2,No,29792-53700
Sedan,12,192873,97,901,34,15.9,12.25,39,36,Good,Low,7,No,28304-87302
Sedan,11,245784,96,1909,35,15.8,12.01,34,34,Good,Low,4,No,31238-115016
Sedan,11,230792,83,2424,34,14.4,12.64,40,32,Good,Medium,4,Yes,29363-94901
Sedan,1,236476,100,3417,38,12.8,12.54,35,32,Good,Medium,8,Yes,25060-92908
Hatchback,4,100204,100,1185,35,14.5,12.04,38,31,Good,Low,12,No,21184-46736
Sedan,9,149555,94,2078,30,16.3,12.67,35,30,Worn,Low,2,Yes,32278-80256
Truck,7,228566,102,2724,29,10.6,12.42,38,30,Moderate,Low,8,No,29616-89556
Hatchback,5,151788,96,1264,38,16.6,12.29,29,28,Worn,Medium,1,No,42380-117298
Hatchback,1,215506,87,1882,30,17.5,11.86,38,28,Moderate,Low,7,Yes,27044-99772
Truck,8,46115,107,911,20,3.9,11.81,35,28,Good,Low,10,No,7843-28657
Truck,12,206326,114,1288,31,6.7,12.14,45,34,Moderate,Low,10,No,9538-23142
Hatchback,2,130801,94,1996,40,18.3,12.3,44,31,Good,Medium,4,No,65193-175905
Sedan,10,57297,95,1171,33,15.8,12.39,37,36,Worn,Low,7,No,44771-123936
Truck,4,36037,109,752,24,7.0,12.73,45,28,Worn,High,8,No,7944-12134
Truck,4,128207,94,1482,25,8.9,12.7,40,34,Good,Medium,8,No,21217-139486
Sedan,11,60764,91,983,43,12.9,11.99,28,35,Moderate,Low,3,No,69689-130033
Truck,1,235470,111,1255,21,8.8,12.68,31,36,Worn,High,12,Yes,376-1408
Hatchback,12,234960,91,2104,45,15.5,11.93,43,28,Moderate,High,7,No,15169-44175
Truck,4,155335,101,1948,33,5.5,12.05,31,36,Good,Low,8,No,30418-73612
Truck,11,102552,115,1292,33,3.8,12.3,30,31,Good,Medium,2,No,10968-40876
Hatchback,2,25989,86,1764,46,14.1,12.09,34,28,Critical,High,8,Yes,11421-36557
SUV,6,248665,101,2269,37,11.4,12.72,27,34,Good,Medium,7,Yes,43927-113255
Sedan,6,58888,99,2836,35,14.0,12.31,29,36,Worn,Low,6,No,47486-85254
SUV,12,19634,94,1693,31,10.2,12.07,29,32,Good,High,10,No,28631-109907
Truck,11,38225,98,1358,25,4.4,11.72,35,30,Good,Low,10,No,50100-116354
Hatchback,10,226917,86,1351,43,21.3,12.69,29,35,Moderate,Low,5,Yes,36921-89103
Hatchback,7,48579,94,1052,34,18.2,11.78,30,29,Critical,Low,12,No,10779-50229
Sedan,12,101184,87,1211,36,16.2,11.79,32,34,Good,Low,4,No,64935-152057
Hatchback,3,108342,93,2060,40,22.4,12.02,37,33,Good,Low,9,No,34712-176162
Sedan,12,127756,100,736,41,15.6,11.78,32,35,Good,Medium,11,Yes,27389-41421
Truck,2,66164,98,3064,24,8.2,12.06,36,33,Moderate,High,9,Yes,3199-7205
Truck,11,179793,105,3150,28,7.9,12.51,36,33,Critical,Medium,5,Yes,5170-14416
Sedan,2,31004,93,1590,34,17.1,12.56,35,36,Good,Low,11,No,27261-144411
Truck,3,55937,102,735,27,6.0,12.46,41,36,Good,Medium,5,No,21021-69073
Hatchback,5,175969,90,2679,34,14.1,11.88,27,31,Good,Medium,5,No,36087-138711
Sedan,5,78839,83,2922,32,14.1,12.64,41,28,Good,Medium,2,Yes,30425-85903
SUV,1,229378,101,1531,42,12.7,12.5,27,33,Good,High,1,No,33660-126498
SUV,8,236990,98,1147,29,9.3,12.39,25,31,Good,Medium,2,No,64738-180000
Truck,9,75309,94,2770,32,5.7,11.78,35,31,Good,High,1,No,28448-47680
SUV,1,32166,99,1262,40,12.1,12.61,26,36,Moderate,Medium,7,No,31302-119586
Truck,4,249610,100,784,34,3.9,11.9,34,33,Worn,High,1,Yes,6672-21360
SUV,10,48017,102,877,29,8.1,11.81,34,33,Good,High,8,Yes,15361-35827
SUV,8,235391,97,1293,33,12.0,12.07,42,31,Moderate,Low,2,No,67440-129998
SUV,7,48310,106,3280,28,11.2,11.76,39,35,Good,Low,4,No,57788-100622
Sedan,4,131183,97,1745,34,15.8,11.87,31,35,Critical,Medium,8,Yes,13561-44955
Hatchback,7,62798,95,3064,33,13.3,12.06,31,34,Good,Medium,10,No,63019-102371
SUV,11,161949,102,833,31,14.6,12.78,45,35,Worn,Low,6,No,17783-159499
Hatchback,11,110122,94,1260,41,16.8,12.58,35,32,Moderate,Medium,5,No,52509-87731
SUV,11,87925,103,2611,30,9.9,11.88,36,33,Moderate,Low,6,No,45509-101697
SUV,8,168174,96,3010,35,9.9,12.73,29,31,Moderate,Medium,3,No,53299-84461
Hatchback,11,95331,91,2640,37,19.1,12.31,34,33,Moderate,High,6,Yes,45539-70199
SUV,12,77779,102,1598,36,8.9,12.77,31,31,Good,Low,12,Yes,41510-67116
Truck,6,60388,95,2964,33,8.2,12.7,33,31,Critical,High,11,No,1048-3584
Sedan,10,115792,96,2804,39,14.9,12.74,26,30,Moderate,Medium,11,No,42332-66028
Sedan,4,126042,102,952,30,17.2,12.2,28,29,Good,Low,12,No,32220-57542
Truck,7,196158,108,1535,26,9.7,12.62,36,34,Good,Medium,11,No,6544-12338
Truck,5,184909,106,2480,20,8.3,11.89,26,33,Moderate,Low,5,No,8954-13660
Sedan,5,100969,87,1576,39,16.4,12.27,36,30,Worn,Low,10,No,51942-153128
Sedan,2,207031,91,2752,35,13.2,11.89,38,36,Critical,Low,11,Yes,5329-17497
Hatchback,3,29488,87,1151,43,20.8,11.7,35,28,Moderate,Medium,6,No,34417-133096
Truck,9,50233,102,1462,21,3.1,12.24,41,30,Good,High,12,No,1653-3525
Truck,9,243533,98,2648,28,5.8,12.52,27,31,Worn,Low,3,No,20769-72377
Sedan,4,208720,100,1550,41,15.7,12.47,44,31,Good,Medium,2,No,71144-169718
Hatchback,9,221463,98,1259,39,18.5,11.82,33,31,Good,Low,2,No,24859-152733
Hatchback,12,193543,89,1628,48,16.9,12.58,36,33,Good,High,11,Yes,6850-15270
SUV,10,50826,104,1050,26,10.0,12.05,39,31,Good,Low,4,No,37229-126357
Sedan,2,228980,91,1715,29,17.6,12.53,42,30,Good,Low,1,No,45963-122611
SUV,1,164809,99,1398,27,14.5,12.18,38,31,Good,Medium,12,No,29268-78988
Sedan,7,135798,89,1241,35,13.6,12.79,43,30,Good,High,8,No,18987-64329
SUV,6,58240,89,1770,32,11.8,12.78,34,36,Moderate,Low,6,No,96373-159469
Sedan,2,26656,89,2011,27,13.8,12.28,36,36,Worn,Medium,3,No,49341-105667
Sedan,2,157375,84,1138,34,17.4,12.56,39,31,Moderate,Medium,1,No,53811-88615
Sedan,6,98384,98,2533,31,14.4,12.72,40,34,Good,Low,8,No,44920-112956
Sedan,9,221898,92,3409,37,16.2,11.99,29,28,Good,Medium,7,No,53663-108801
Sedan,8,107295,99,2059,38,12.3,12.06,35,36,Good,Medium,8,No,32360-93168
Sedan,6,127918,89,2133,41,13.5,11.73,38,34,Good,Low,1,No,50833-162333
Truck,12,177144,98,2211,22,5.5,11.87,26,31,Moderate,Medium,9,Yes,13755-35239
Truck,5,196528,114,734,15,6.4,12.05,42,33,Critical,High,11,No,1928-3340
Truck,5,234417,99,798,35,8.7,11.93,32,34,Good,Medium,2,No,36078-96120
Sedan,3,20802,84,3157,44,14.1,11.81,43,33,Moderate,Low,10,Yes,51095-99303
SUV,9,56455,101,777,32,13.5,12.25,36,28,Good,Low,4,No,50816-180000
Sedan,12,187145,89,1417,28,13.8,11.84,26,30,Worn,Medium,12,No,28747-50235
Hatchback,9,65965,88,2997,38,16.4,12.3,38,36,Good,Low,10,No,67737-136321
SUV,5,188269,97,1723,29,11.5,12.26,41,28,Good,High,4,No,22564-76494
Truck,7,41475,104,2660,26,9.1,12.64,27,28,Good,High,7,No,10129-32987
SUV,4,130198,90,2087,31,11.9,12.46,35,35,Good,Low,4,No,70782-159908
Truck,9,45334,97,1261,33,7.7,12.49,44,36,Critical,Low,9,No,9195-14239
Truck,3,154692,106,1363,32,5.6,12.01,35,29,Worn,High,3,No,3052-7744
Hatchback,5,80799,92,2735,40,20.9,12.25,26,31,Good,Low,1,No,55779-105153
Sedan,5,231879,89,953,41,17.1,12.64,25,31,Critical,Medium,2,No,45938-91852
SUV,11,227877,88,1492,30,7.1,12.25,45,30,Moderate,Low,7,No,54625-114001
Sedan,10,198898,92,1898,30,15.3,12.22,43,30,Good,Medium,1,No,94459-157819
Truck,6,21612,108,3118,36,7.4,12.23,40,29,Critical,Low,12,No,2214-7109
Truck,1,79099,106,1678,31,9.0,12.35,38,36,Good,Low,2,No,13024-88532
Hatchback,9,61898,92,3048,41,17.8,12.65,43,32,Moderate,Low,6,No,53528-119460
Hatchback,12,120527,93,2933,31,15.3,12.07,26,28,Worn,High,4,No,20371-76039
Sedan,2,5351,88,3271,39,17.2,12.23,37,31,Good,Low,7,Yes,64586-116704
Hatchback,12,231188,86,1095,35,17.2,12.23,28,32,Good,Low,3,No,82268-179542
Truck,12,23470,95,2387,23,5.4,11.9,29,36,Critical,Low,11,No,3125-11427
SUV,11,190387,103,2186,38,12.8,12.8,28,30,Moderate,Medium,2,No,61059-100423
Sedan,10,186685,92,1742,40,15.1,11.91,29,29,Good,Medium,12,No,34283-71191
SUV,7,234724,106,1409,39,13.3,12.69,30,34,Good,High,9,No,27601-88187
SUV,8,27440,95,862,37,13.0,12.11,34,28,Worn,Low,10,No,48303-180000
Sedan,9,163396,86,1006,37,15.3,12.06,33,33,Worn,Medium,11,No,22511-57801
Truck,6,225573,96,2629,33,9.6,11.86,37,30,Good,Medium,2,No,52096-96068
SUV,7,51665,106,3057,43,13.4,11.73,44,28,Good,Low,12,No,16693-63391
Hatchback,3,38591,90,833,32,17.7,12.71,40,34,Good,Low,9,Yes,47872-92302
Hatchback,11,249148,99,3025,43,18.3,11.77,34,35,Good,High,8,No,8682-50950
SUV,12,80196,97,3013,31,11.4,11.9,28,35,Moderate,Medium,4,No,47539-127849
Sedan,11,202943,86,2381,36,13.5,12.43,29,36,Moderate,High,8,No,24961-79019
Hatchback,3,114965,97,965,33,18.2,12.7,44,32,Good,High,9,Yes,11109-21747
Truck,4,224571,109,1931,25,8.5,12.14,39,36,Good,Low,3,Yes,11348-28512
SUV,1,10669,90,3097,27,11.1,12.12,25,30,Critical,Low,8,No,40413-117083
Sedan,7,81961,85,3011,43,16.6,11.96,34,32,Moderate,Low,5,No,64577-146309
Hatchback,7,140079,99,2782,28,18.8,12.09,28,35,Good,Medium,7,No,25772-92836
SUV,4,73083,103,1035,35,12.8,11.78,35,34,Moderate,Low,6,Yes,25671-104778
Truck,1,175596,105,1231,34,4.7,12.22,26,32,Good,Low,5,No,32218-100450
Hatchback,5,210573,93,1726,40,17.2,12.24,35,36,Moderate,Medium,5,No,30462-76106
SUV,7,32092,99,2561,30,13.2,12.56,33,35,Moderate,Low,3,Yes,52971-116101
SUV,4,26703,101,1280,28,11.0,12.03,41,31,Moderate,High,4,No,21214-54584
Hatchback,8,240035,93,1946,40,16.4,12.54,26,32,Good,Low,1,No,48554-156966
Truck,1,123589,107,1699,22,6.6,12.38,37,28,Good,Medium,4,No,9679-23557
SUV,9,140807,97,844,38,11.2,11.83,43,35,Good,Low,12,No,22369-152183
Truck,11,205685,103,2711,33,9.4,12.46,45,32,Moderate,Low,4,No,41467-64029
Truck,5,121710,99,838,34,4.1,12.67,26,33,Good,Medium,4,No,28916-44368
Truck,11,149959,105,2356,29,4.6,12.3,39,32,Moderate,Low,9,Yes,28524-43748
SUV,12,73073,90,2697,33,8.0,12.66,41,33,Moderate,Low,12,Yes,22647-76859
Sedan,6,151355,82,1164,29,15.5,12.73,29,29,Moderate,High,2,No,15647-56687
SUV,1,7352,89,1003,38,12.8,12.07,36,34,Moderate,Medium,12,No,46211-121173
Hatchback,10,53813,92,740,47,15.3,12.03,37,32,Good,High,1,Yes,43620-76308
Sedan,3,73048,96,1431,34,15.2,12.36,29,30,Worn,Medium,10,No,35650-84340
Hatchback,10,56326,83,2300,35,19.3,11.89,41,30,Good,Low,4,No,82256-180000
SUV,1,119339,104,1421,27,12.3,12.62,34,29,Worn,Low,4,No,21600-169215
Sedan,10,68364,103,1618,26,16.4,12.34,27,36,Critical,Low,4,No,41087-75493
Hatchback,6,225509,92,3153,32,13.8,11.83,30,28,Good,Medium,8,No,54621-97167
Sedan,11,224380,94,2225,30,15.2,12.62,43,29,Good,Low,1,No,81002-180000
Truck,2,134130,109,749,26,8.6,12.1,40,29,Good,Medium,12,No,8449-13485
Hatchback,12,106073,92,1146,41,17.2,12.27,31,34,Good,Low,3,No,51908-155522
SUV,1,186151,89,1346,26,7.1,12.43,28,32,Good,Low,12,Yes,42134-105815
Sedan,11,34530,94,3019,35,16.5,11.72,29,32,Worn,Medium,7,No,59657-112329
Truck,10,42203,109,3105,25,6.1,11.74,30,29,Good,High,10,No,2280-6946
Truck,9,13279,108,854,20,5.5,11.77,42,30,Critical,High,8,No,1168-3432
Hatchback,4,175044,93,1916,36,19.1,12.02,28,36,Worn,High,5,No,32875-56825
Hatchback,4,84948,90,3110,35,14.5,12.13,38,33,Critical,Low,2,No,26975-107439
Hatchback,11,205260,96,3019,30,21.3,12.23,30,34,Good,Medium,10,No,38049-76631
Sedan,9,87438,82,1501,31,16.1,12.44,44,34,Good,High,7,No,28572-106263
Hatchback,12,99755,84,3109,32,15.5,12.11,27,36,Good,Low,7,No,103128-175034
Hatchback,4,232343,97,3018,33,17.6,12.58,35,31,Good,Low,8,No,26994-104390
Hatchback,10,192202,91,2908,42,14.8,12.01,27,31,Moderate,Low,11,Yes,23139-44085
SUV,5,54435,95,1851,30,7.9,12.13,36,31,Moderate,Low,11,No,42908-75452
Hatchback,10,200753,95,1853,45,14.2,12.33,29,32,Worn,Low,10,No,33060-109590
