Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Truck,12,20530,85,1507,39,13.8,11.23,34,50,Moderate,Low,3,Yes,65496–67528
Truck,5,190789,91,1671,41,11.0,12.14,36,57,Good,High,4,Yes,43897–73519
Sedan,5,90160,87,1884,34,14.4,12.07,44,72,Critical,Low,8,No,64516–78090
Truck,11,62085,87,1660,27,10.6,11.13,43,91,Critical,High,12,Yes,24511–40105
SUV,1,16544,85,1508,28,14.2,11.74,44,108,Worn,Medium,10,Yes,60725–65889
Hatchback,10,95101,86,2101,39,12.9,11.68,31,57,Critical,Medium,12,No,46404–57622
Hatchback,8,163963,93,2265,44,18.7,12.76,30,60,Good,Low,6,No,52884–78534
Truck,9,125277,85,2476,27,5.3,12.43,43,66,Good,Medium,7,Yes,32942–60932
SUV,1,45145,88,2750,36,17.2,11.87,35,71,Worn,High,10,No,53227–65169
Hatchback,6,24751,107,1782,46,16.7,11.21,44,83,Moderate,Low,8,Yes,46096–70176
Sedan,1,40752,94,2646,43,12.2,11.66,44,59,Critical,Medium,2,No,59122–82830
SUV,2,187133,102,1784,43,9.9,12.16,33,31,Good,Low,10,No,59911–64675
SUV,8,97742,86,2748,28,13.2,11.88,35,65,Good,High,11,Yes,40244–44802
Hatchback,1,116742,91,2375,34,9.3,11.29,45,67,Worn,Low,3,Yes,75974–82156
Truck,11,55656,89,2913,36,19.2,12.83,38,44,Critical,Medium,7,No,44246–51134
Hatchback,6,114207,85,2140,45,14.7,11.23,41,110,Good,High,4,Yes,49834–64560
Truck,15,51028,86,2187,30,5.4,11.97,44,93,Critical,High,8,No,34276–41386
Truck,13,42295,94,2035,28,8.2,11.01,37,79,Moderate,Low,7,Yes,44270–56320
SUV,4,11228,97,1897,35,19.5,11.29,40,52,Worn,Low,12,Yes,60710–66806
Hatchback,3,187657,107,2402,48,15.4,12.2,41,86,Worn,High,2,Yes,45013–70201
Sedan,6,166706,110,2089,43,7.8,11.23,43,50,Critical,High,2,Yes,41125–56845
Hatchback,3,122129,89,1761,48,7.9,12.19,44,45,Good,High,11,Yes,47951–61385
Sedan,4,101264,97,2061,33,14.3,12.37,34,104,Moderate,Low,5,No,70538–81880
SUV,15,188957,105,2692,31,5.9,12.59,41,44,Good,Medium,2,No,44456–62448
Hatchback,4,15985,86,1974,25,16.3,12.42,45,68,Moderate,Medium,5,Yes,58023–83149
Sedan,7,191943,106,2533,32,11.5,11.07,43,110,Critical,Medium,6,Yes,42267–59761
SUV,15,75519,107,2575,33,12.1,11.29,30,37,Good,Low,6,Yes,36850–53664
SUV,12,82273,100,2883,23,9.3,12.57,39,105,Critical,Low,9,Yes,47723–68565
SUV,7,103590,105,1855,36,8.3,12.76,45,82,Critical,Medium,2,Yes,56232–64540
SUV,9,42640,107,2800,27,19.5,11.96,33,71,Moderate,Low,11,Yes,44454–61042
Truck,15,160508,109,2766,40,7.7,12.99,30,93,Good,High,3,Yes,25677–52885
SUV,3,114979,101,2848,35,14.6,12.75,30,58,Moderate,High,6,No,53529–64703
Truck,14,190486,100,1596,31,5.6,11.27,33,58,Moderate,Medium,6,Yes,38390–63448
Sedan,1,149508,90,2499,43,10.8,11.81,40,86,Critical,High,8,Yes,43497–65081
SUV,3,39328,94,2402,29,17.5,12.2,38,105,Good,High,3,No,48609–74661
SUV,2,111914,107,2953,21,9.2,12.02,43,37,Good,High,10,Yes,39159–53193
SUV,11,124512,100,2306,35,5.5,11.2,42,51,Moderate,Low,4,No,61641–64507
Sedan,2,128090,93,2364,50,15.2,11.42,41,72,Critical,High,2,Yes,52520–61768
SUV,11,58346,108,2077,46,14.3,12.79,33,63,Moderate,Low,1,No,60476–75910
Sedan,2,60234,96,2216,29,15.0,11.42,37,59,Worn,Low,7,No,54017–81935
Hatchback,7,191476,96,1614,31,7.3,11.31,40,108,Worn,Low,6,No,57439–68661
Sedan,7,6393,109,2055,39,16.9,12.35,36,109,Worn,Low,5,No,51026–66802
SUV,2,34697,96,2584,24,10.2,12.59,32,54,Moderate,Low,7,Yes,56208–76160
SUV,3,29555,90,1564,31,16.2,11.73,37,61,Moderate,Low,4,No,70201–88091
Hatchback,14,73473,107,1995,27,12.7,11.14,44,102,Critical,Medium,3,No,46323–51273
Sedan,1,127779,98,2124,28,15.1,11.18,40,43,Worn,Low,1,No,74197–86869
Hatchback,4,128629,93,1754,44,15.8,11.16,30,40,Moderate,Low,5,No,58251–83189
Hatchback,13,51379,98,2993,37,15.5,11.7,44,62,Worn,Low,1,No,60279–75113
Sedan,4,130297,103,1699,49,12.5,11.57,32,65,Worn,Low,5,Yes,53540–76312
SUV,12,162124,88,2645,24,10.6,11.02,36,107,Critical,Medium,6,No,42133–71305
Truck,6,171778,101,2449,29,17.5,12.08,39,84,Moderate,Low,10,No,56892–67376
Truck,6,20862,91,2726,50,6.2,11.5,44,92,Worn,Medium,8,Yes,41462–67496
Hatchback,2,71265,105,1607,32,13.8,12.07,45,53,Good,Low,11,Yes,57764–72546
Hatchback,14,102239,104,1545,50,13.7,11.0,42,89,Good,Low,9,Yes,49054–68616
Sedan,13,133320,88,1912,34,12.4,11.34,38,48,Good,Medium,7,No,32207–61461
Sedan,1,8157,101,2898,44,14.7,12.95,32,40,Moderate,Medium,12,No,54669–68181
Hatchback,7,79541,86,2279,30,9.5,12.69,42,33,Critical,High,7,No,43704–60766
Hatchback,5,78556,85,1645,37,9.5,11.73,32,33,Good,Low,1,No,70859–82733
Sedan,9,48609,97,2363,32,8.3,11.43,42,39,Worn,Low,9,Yes,47216–61166
Truck,1,50861,88,2180,28,7.2,12.62,43,45,Good,High,8,Yes,47325–63765
Sedan,14,44161,91,2489,50,11.7,12.79,40,61,Moderate,High,1,No,39767–54553
Truck,2,15553,86,2196,49,7.7,12.44,43,39,Critical,Medium,11,Yes,53042–73270
Hatchback,2,66109,87,1528,43,8.9,11.57,33,62,Critical,Low,2,Yes,65056–85438
Hatchback,1,117844,99,2865,40,18.4,11.5,40,40,Worn,Medium,8,Yes,53249–64375
Hatchback,9,105132,97,1564,45,17.9,11.33,42,72,Worn,High,12,No,40607–51975
Truck,13,156208,87,2642,32,13.9,11.08,45,108,Worn,Medium,5,No,44949–65135
Sedan,11,10727,89,2405,33,17.0,12.14,45,37,Moderate,Low,2,Yes,49014–70652
Sedan,5,67557,97,2798,45,6.6,12.14,39,54,Critical,Low,11,No,50579–73659
Truck,8,118075,85,2160,27,8.4,12.71,36,90,Good,Low,4,No,54087–72803
Hatchback,8,111748,104,2168,42,5.2,11.85,43,50,Critical,Low,1,No,55868–80654
Hatchback,5,137920,109,2280,49,5.1,11.17,39,79,Moderate,High,6,No,35461–56963
Truck,3,111589,87,2451,38,16.2,11.41,37,102,Moderate,Medium,2,Yes,56935–67409
Hatchback,13,172052,107,2001,36,17.2,11.01,34,94,Good,Medium,10,Yes,47353–52059
SUV,8,135122,95,2995,20,11.1,11.75,40,78,Critical,High,10,Yes,30485–60199
SUV,8,156432,93,2247,41,18.4,11.37,42,103,Moderate,Medium,12,No,42017–57927
Sedan,15,175097,101,1831,42,8.9,12.59,32,57,Worn,Medium,6,No,35261–46305
Sedan,15,158085,86,1726,25,13.9,12.9,31,65,Worn,Medium,12,No,24874–43432
Truck,10,129846,102,1571,27,13.6,12.51,37,43,Critical,High,1,No,38683–55589
Hatchback,10,169833,105,1648,44,15.7,11.33,36,51,Moderate,Medium,8,Yes,42934–57764
Sedan,11,8176,100,2119,31,16.6,12.56,42,96,Good,Low,9,No,54602–58202
Hatchback,4,167147,105,2353,37,9.4,11.71,42,50,Good,High,8,Yes,41804–67788
Sedan,14,122751,92,2348,38,15.0,11.48,44,36,Moderate,Low,6,Yes,48876–72184
SUV,11,132836,98,2490,47,18.9,12.73,42,60,Good,Low,10,No,53188–65900
SUV,5,9695,97,1667,48,8.7,11.63,36,40,Good,Low,10,No,54465–77419
SUV,8,142175,94,1972,27,8.7,12.62,40,55,Moderate,High,6,Yes,46389–49345
Sedan,1,94141,100,1532,49,6.2,12.52,43,42,Critical,High,7,No,49045–72727
Hatchback,8,178917,87,1913,46,8.8,11.91,34,34,Moderate,Medium,10,Yes,46180–55636
Hatchback,15,47649,104,2572,33,16.3,11.07,31,97,Worn,High,9,No,21194–50000
Hatchback,9,23006,85,2397,50,14.2,11.16,33,71,Good,Low,9,Yes,53021–81673
Truck,13,102444,108,2369,28,13.7,11.56,43,99,Worn,Medium,4,Yes,37525–57083
SUV,3,106278,96,2205,20,7.6,12.01,41,108,Critical,Medium,5,Yes,59307–81717
Sedan,7,170117,89,2133,29,12.6,12.52,39,48,Worn,High,3,Yes,31000–57898
Hatchback,14,75971,105,2737,27,12.7,12.78,45,38,Critical,Medium,1,Yes,43565–54281
Truck,10,199006,87,2858,21,12.4,12.83,34,45,Moderate,High,7,No,39921–47179
Truck,9,126532,95,1844,33,8.2,11.85,42,65,Moderate,Medium,9,No,49760–60750
Sedan,7,76871,86,2799,46,18.8,12.27,41,91,Worn,High,5,Yes,47755–57737
Hatchback,6,46964,96,2206,32,19.7,11.18,43,30,Critical,Low,1,No,52566–78958
Sedan,14,75922,99,2469,37,15.8,11.74,34,87,Critical,Low,10,Yes,52189–62419
Truck,4,18978,91,2577,38,5.3,11.41,37,34,Critical,Low,7,No,59504–75224
Sedan,3,175649,96,2504,30,8.5,11.57,43,78,Good,Medium,10,Yes,42403–70717
SUV,11,188018,98,2959,24,19.2,12.03,35,75,Moderate,Low,11,Yes,34563–64227
Hatchback,12,143773,96,2700,46,9.0,12.62,37,97,Critical,Medium,7,No,47492–49976
Truck,9,80116,89,2204,43,15.9,12.78,31,65,Critical,Medium,6,Yes,46023–59825
Hatchback,15,34080,85,1865,33,17.6,11.28,41,102,Moderate,Low,2,Yes,47751–71407
Hatchback,12,38486,105,2268,45,17.7,11.04,38,107,Good,Low,9,No,49934–66072
Truck,1,147152,98,2894,45,11.7,12.02,45,43,Worn,Low,6,No,66020–91626
SUV,13,65862,105,1693,20,19.7,12.56,36,50,Worn,High,3,Yes,34919–42463
Truck,8,49706,88,2532,34,5.6,11.53,35,37,Critical,Medium,7,No,51150–69682
Hatchback,2,91282,90,2817,36,9.0,12.23,33,87,Moderate,Low,9,Yes,57457–81111
SUV,9,124743,87,2279,39,8.3,11.75,33,88,Critical,Low,6,Yes,55457–71251
Truck,11,91160,91,1630,22,19.1,11.56,40,94,Good,High,6,No,39981–53381
Hatchback,11,150760,99,2718,46,11.7,12.49,37,48,Moderate,High,3,No,41427–49731
Hatchback,11,152300,87,1543,31,8.3,11.1,35,66,Moderate,Low,1,Yes,57693–78111
Hatchback,8,176344,98,1529,40,16.2,12.6,33,77,Moderate,High,3,Yes,35281–59803
Hatchback,5,132142,110,2492,44,9.1,11.3,35,56,Worn,Medium,3,No,56836–67582
Sedan,1,30544,85,1515,47,15.8,12.61,35,106,Worn,Low,11,No,56808–75316
Hatchback,6,188027,87,2233,33,11.0,11.82,40,43,Good,Low,10,No,50617–72929
Sedan,6,79874,92,1860,48,17.9,11.17,33,54,Worn,Low,9,Yes,54425–79217
Truck,11,10647,88,2099,34,17.1,12.32,43,56,Worn,Low,9,No,51835–75997
Sedan,12,55539,93,1977,36,12.5,12.93,31,41,Moderate,High,5,No,40173–46415
Sedan,3,99398,93,2827,31,6.1,11.68,33,57,Good,Low,3,No,75719–82801
Truck,14,192857,93,2837,40,8.5,11.16,37,75,Good,High,9,No,21415–40749
Sedan,8,88563,103,1938,44,16.3,11.78,37,95,Good,Low,6,No,50501–69027
Truck,14,60077,89,1617,23,11.9,12.2,39,93,Critical,Medium,2,No,49199–62603
SUV,13,117859,97,2934,30,12.3,12.54,36,94,Worn,High,6,Yes,38833–42129
SUV,9,53635,102,2300,29,13.2,12.43,45,86,Worn,Medium,1,No,63355–66515
SUV,10,180235,107,1716,41,17.9,12.1,43,83,Critical,Low,3,No,58403–72011
Sedan,8,64469,108,2793,47,13.8,11.09,30,108,Moderate,Low,6,Yes,47315–66301
Sedan,12,149103,108,1994,30,8.2,11.58,31,78,Critical,High,10,Yes,27878–43970
SUV,8,177659,98,2274,28,7.6,11.88,40,96,Critical,Low,3,Yes,54871–70165
Sedan,11,140950,102,2451,39,9.5,11.31,37,99,Worn,High,3,No,47491–51969
SUV,6,66172,96,2619,22,8.7,11.03,41,103,Moderate,High,3,No,42933–71215
SUV,12,34015,95,1954,26,19.1,11.08,35,98,Good,Medium,5,No,37521–55323
Hatchback,12,127622,106,2217,29,10.4,11.42,36,42,Critical,Medium,10,Yes,39753–58923
Sedan,14,166438,85,2809,45,6.5,11.16,30,68,Critical,High,5,Yes,28813–35175
SUV,12,113669,107,2023,45,8.5,12.75,36,35,Worn,High,1,Yes,30903–43327
Truck,14,149334,91,2545,33,18.4,11.87,34,51,Moderate,High,7,No,29735–37469
Truck,4,161708,99,2956,22,18.2,11.71,30,84,Good,Low,5,Yes,61458–79790
Sedan,15,83525,89,1841,25,12.6,12.19,40,34,Moderate,Medium,5,Yes,32607–50301
Truck,4,88933,110,1880,37,9.6,12.18,44,68,Moderate,High,3,Yes,35021–63343
Hatchback,15,70918,92,2335,26,13.5,12.55,43,56,Critical,Low,1,Yes,46491–61907
Hatchback,15,79456,98,1775,42,6.8,11.98,40,68,Good,High,6,No,18563–45207
SUV,10,20566,105,1731,43,10.1,12.2,45,58,Worn,Low,12,No,55983–62945
Hatchback,8,129879,108,2036,25,7.0,12.15,35,51,Moderate,Low,1,No,62490–65952
Sedan,3,26410,93,2582,25,15.0,11.01,44,56,Moderate,High,9,Yes,45160–49098
Hatchback,6,113497,87,2116,28,19.7,11.45,31,97,Worn,Low,11,Yes,58071–65741
SUV,6,65250,110,1559,23,18.0,11.49,42,108,Good,Medium,4,Yes,44927–61695
Sedan,12,175886,110,2468,38,7.5,11.63,40,45,Critical,Medium,9,No,41083–48353
Truck,10,14292,92,2855,26,10.0,11.4,37,96,Moderate,Low,1,Yes,60477–76987
Sedan,7,29426,104,2366,36,14.7,11.62,42,56,Good,Low,12,No,57713–65529
Hatchback,1,36714,105,2994,24,18.3,12.64,35,33,Critical,Low,1,Yes,67287–94355
Hatchback,10,173233,100,1785,20,7.6,12.19,44,84,Worn,Low,3,Yes,50328–78244
Sedan,15,197871,106,2974,43,5.5,11.62,36,101,Worn,Low,9,Yes,47474–59442
Hatchback,9,53965,100,1695,45,10.9,11.16,32,46,Good,High,11,Yes,42514–45792
Truck,7,88447,86,1815,22,13.7,11.62,42,76,Good,Medium,3,Yes,41271–69821
SUV,7,99727,106,2400,45,7.1,12.62,45,34,Critical,Medium,2,Yes,53840–59834
Hatchback,14,158927,103,2690,41,10.0,12.33,33,90,Good,Low,7,No,38472–58684
Hatchback,4,32801,86,2618,38,9.1,11.84,43,103,Moderate,Low,3,No,67151–76889
Sedan,15,18095,95,1803,46,6.2,12.93,38,44,Good,High,2,Yes,22239–50257
Hatchback,3,38948,99,2306,48,13.6,12.77,44,52,Good,High,2,No,49192–57034
Hatchback,4,97186,90,2387,42,5.5,11.4,38,84,Critical,Medium,2,No,48310–75202
SUV,5,23653,95,2419,31,9.7,12.39,44,66,Critical,High,8,Yes,46359–61819
Hatchback,1,159948,94,1717,20,8.1,11.6,38,87,Worn,Low,10,Yes,66092–87930
Sedan,11,64042,93,2854,34,9.7,12.61,34,42,Good,Medium,10,Yes,38717–61019
SUV,6,117994,110,2568,28,8.0,12.68,33,50,Good,High,3,Yes,29071–58095
Sedan,12,137821,94,1964,29,7.3,11.13,44,82,Moderate,Medium,6,Yes,37874–56240
SUV,14,140388,89,2315,44,18.9,12.05,44,54,Worn,High,1,Yes,37481–49725
Sedan,6,109687,103,2425,35,9.2,12.35,35,68,Moderate,Low,3,Yes,65435–69329
SUV,12,5350,92,2741,26,5.3,12.97,36,100,Moderate,Medium,5,Yes,47489–65949
SUV,6,144965,105,2134,44,6.4,12.51,38,94,Good,Medium,7,No,46733–74657
Sedan,12,37092,94,2858,28,11.3,12.07,37,32,Worn,High,5,Yes,23977–53939
Sedan,8,125233,103,2962,39,9.0,11.94,35,110,Worn,High,4,Yes,34736–55072
Sedan,5,182479,86,1715,24,10.4,11.67,37,87,Good,Medium,8,Yes,39459–68881
SUV,9,72337,102,1505,42,12.5,11.37,41,53,Critical,Low,8,No,47905–70855
Sedan,4,30875,96,1572,35,19.8,12.37,34,78,Good,High,9,No,42448–61368
Truck,2,108730,85,1731,46,9.6,12.29,37,37,Worn,Medium,11,Yes,58845–74523
SUV,6,103198,109,2642,46,8.6,11.29,42,55,Worn,Low,8,No,63323–68059
Truck,10,110125,92,2645,44,10.1,11.61,40,95,Moderate,Low,10,No,45331–63775
Truck,14,147338,91,2575,22,15.5,11.52,32,97,Good,High,1,No,39973–49513
Sedan,1,173360,94,1882,28,5.7,12.74,31,107,Worn,Low,5,Yes,74845–87161
SUV,14,96830,90,1586,47,10.7,11.79,32,33,Moderate,Low,3,No,49221–69991
Truck,10,168864,101,1958,20,7.1,11.84,40,76,Worn,Low,7,No,53074–63712
SUV,6,87693,97,2460,39,14.9,12.62,31,32,Moderate,Medium,10,Yes,52605–67199
Sedan,11,45943,100,2179,33,7.4,11.25,32,70,Critical,Low,12,No,50564–55158
SUV,5,194912,87,2764,23,18.7,11.24,37,75,Critical,Low,12,No,48776–71256
Hatchback,14,140112,88,2766,30,7.1,12.73,38,52,Critical,Low,8,No,47023–63299
Truck,2,25879,92,2484,39,18.6,12.84,42,50,Good,Medium,2,No,71697–81897
Hatchback,5,60429,102,2405,27,11.0,12.89,32,91,Moderate,Medium,12,No,41812–71316
Hatchback,2,34057,96,2615,31,7.9,12.22,44,79,Good,Low,11,No,67265–78577
Sedan,5,171710,108,2900,50,13.2,12.21,43,45,Critical,High,11,No,32558–58588
Hatchback,14,27168,93,2924,49,5.6,11.85,32,50,Moderate,Low,2,No,46690–71258
Truck,4,75029,93,2961,47,6.6,12.19,31,38,Worn,High,11,Yes,43246–68208
Sedan,9,157192,91,1702,45,16.5,11.69,38,90,Worn,Medium,3,No,60734–65228
Truck,11,164724,102,2318,44,19.4,12.75,42,108,Good,Medium,5,Yes,49090–64232
Truck,15,63321,85,2547,25,19.3,11.48,30,91,Moderate,Low,10,No,32530–54226
Hatchback,2,39937,106,1971,42,18.4,12.58,44,59,Good,Medium,3,Yes,52977–72415
Sedan,11,72916,109,2464,41,6.2,12.62,45,43,Worn,Medium,10,No,25983–52439
Hatchback,4,16261,92,2962,42,17.5,11.67,33,104,Moderate,Medium,9,Yes,53230–74594
Hatchback,9,131675,85,2809,39,18.8,12.71,32,58,Worn,High,5,No,37864–58956
Sedan,15,49738,106,2446,28,6.7,11.31,33,77,Critical,Medium,6,No,31010–46540
SUV,6,38169,103,1681,34,7.8,12.93,36,67,Worn,Low,1,Yes,73446–79086
Hatchback,2,112598,86,2407,34,8.7,12.16,38,56,Worn,Low,11,Yes,61842–69624
Truck,10,116419,106,2860,40,10.8,11.48,41,110,Worn,High,3,Yes,43795–51879
Hatchback,13,177892,99,1794,29,14.9,11.43,44,66,Worn,Low,8,No,50137–71921
Hatchback,15,96938,106,2269,36,19.0,11.05,31,33,Good,Low,7,Yes,31179–58665
SUV,8,82292,94,2662,43,10.5,12.73,44,91,Moderate,Low,11,No,62566–71756
Sedan,4,37894,103,1800,25,14.1,12.39,43,93,Critical,High,7,No,36299–59279
SUV,12,52194,102,1567,36,18.2,11.27,40,39,Good,Medium,10,No,44532–52986
Truck,12,188011,102,2538,28,13.2,11.36,31,101,Good,High,5,No,39095–43121
Hatchback,7,154039,102,2990,44,16.4,12.83,31,37,Critical,Low,3,No,55886–78790
Hatchback,5,165392,89,2489,48,9.8,11.06,44,35,Moderate,Low,6,Yes,67669–79905
SUV,1,172353,95,2557,25,9.8,11.04,35,72,Moderate,Low,8,Yes,68569–89845
Sedan,5,101744,106,1866,43,17.1,12.77,45,96,Critical,Medium,8,No,52277–60313
Hatchback,15,172629,94,1531,47,12.1,11.73,40,101,Moderate,High,10,Yes,32354–41342
Sedan,13,194828,94,2231,28,11.7,12.26,35,93,Worn,High,5,Yes,34280–49298
SUV,5,110734,86,2656,50,6.5,12.06,32,90,Critical,High,8,Yes,47858–57908
Hatchback,5,117279,103,2934,21,8.6,12.98,32,96,Critical,Medium,11,No,46655–64935
SUV,6,152385,104,2717,38,12.5,11.0,41,53,Good,High,2,Yes,42971–72161
Sedan,1,195274,104,2936,48,15.5,12.94,44,35,Moderate,Medium,3,No,63758–85432
Hatchback,4,107284,98,2577,44,17.3,11.29,36,96,Moderate,Medium,8,No,47303–65207
Sedan,5,136817,105,2088,38,10.1,12.68,40,93,Worn,High,12,Yes,30372–47898
Sedan,13,39679,94,2842,43,19.9,12.9,35,64,Good,Low,4,Yes,48329–72041
SUV,13,125076,102,1735,28,15.3,11.83,38,108,Critical,Low,6,No,47312–59058
Truck,7,87005,108,2951,28,20.0,12.56,45,31,Critical,Low,2,No,56115–81695
Hatchback,2,106585,88,1680,37,14.7,11.57,39,110,Worn,Medium,9,No,56254–70950
Hatchback,11,155616,99,2674,27,10.3,11.21,39,98,Good,High,11,Yes,22141–42383
Sedan,7,162907,93,2951,37,6.8,12.01,30,58,Worn,Low,8,No,58619–71277
Sedan,14,132480,88,2785,48,11.8,11.34,39,89,Worn,High,10,Yes,37776–42138
SUV,1,143571,104,1714,50,11.5,12.51,43,43,Critical,High,10,No,44263–62939
Hatchback,1,35955,87,2444,29,7.1,11.46,44,66,Moderate,High,11,Yes,50349–61063
SUV,12,52230,106,2558,29,6.8,12.4,40,104,Worn,High,9,No,26895–41677
SUV,14,185952,97,2376,30,8.2,12.73,43,101,Moderate,High,12,Yes,24939–29825
SUV,9,8540,103,2084,50,8.5,12.67,31,32,Critical,Low,12,Yes,56233–69413
Truck,5,173358,102,1982,42,18.5,13.0,30,76,Worn,High,8,Yes,34934–63412
Sedan,3,105949,101,2211,40,7.9,11.74,44,56,Worn,High,2,No,53981–57007
Hatchback,7,34948,102,2477,32,18.1,11.9,42,80,Good,Low,1,No,61617–76005
Hatchback,10,171812,88,1565,41,17.7,12.1,45,65,Good,Medium,1,No,57196–66676
Hatchback,13,115741,85,1547,45,11.3,11.24,34,43,Moderate,Medium,8,No,32100–53722
Hatchback,14,141462,96,1875,50,5.3,12.34,32,64,Critical,Medium,5,No,39273–50075
Hatchback,1,197974,85,2679,40,16.0,11.69,45,79,Good,Low,5,Yes,62180–77018
Sedan,13,124138,110,1638,33,13.5,11.33,32,42,Critical,High,4,No,36450–43124
Truck,2,99619,96,2969,41,16.3,12.89,31,73,Critical,Medium,7,Yes,55317–83757
Truck,14,56140,91,2288,37,15.7,12.4,33,105,Critical,Medium,10,No,44054–51060
Truck,15,133490,109,1683,35,6.6,11.3,38,73,Moderate,Low,4,Yes,42502–60880
Hatchback,6,70483,85,1929,22,9.2,12.4,36,56,Worn,Medium,11,No,49540–65826
Sedan,7,70674,91,2137,46,7.2,11.85,41,63,Critical,Low,6,Yes,61338–68116
Sedan,7,124827,89,2407,34,10.8,12.35,30,96,Critical,High,11,Yes,33769–50583
Hatchback,13,28204,105,1765,42,14.6,12.69,41,84,Worn,Low,5,Yes,41270–66854
Sedan,13,11204,104,2252,24,8.9,11.36,35,83,Worn,Low,1,No,48844–65406
Truck,1,109920,105,2850,41,15.9,11.71,35,108,Moderate,Low,12,Yes,63417–77345
Sedan,1,111696,100,2189,24,10.8,12.39,33,52,Good,Medium,4,Yes,66039–81021
Sedan,11,189452,98,2577,47,13.4,12.99,31,103,Worn,Medium,9,Yes,35954–65108
Sedan,15,118772,97,2899,39,19.0,12.75,31,35,Worn,Medium,6,Yes,31472–57588
SUV,6,121287,108,2049,48,7.6,12.56,36,61,Moderate,Low,3,No,51557–71263
SUV,10,74657,85,1877,30,17.7,12.85,37,107,Worn,Medium,1,Yes,54812–61794
Hatchback,8,155800,104,1723,43,8.5,11.54,33,81,Worn,Low,1,Yes,52717–80257
Sedan,10,125625,106,2276,23,17.7,12.31,33,37,Worn,Medium,2,No,54273–63685
Hatchback,5,129166,93,2742,31,8.4,12.55,44,95,Good,Low,7,Yes,65789–75291
SUV,5,43495,109,2720,37,14.2,11.98,37,31,Good,High,3,No,42093–52819
Truck,8,38003,106,1591,35,17.0,12.41,36,91,Worn,Low,2,Yes,54320–71984
Truck,1,28956,107,2050,23,12.0,12.35,41,63,Critical,High,3,Yes,42796–67152
Hatchback,4,153588,87,2965,48,7.1,11.71,40,45,Critical,High,8,Yes,55847–59507
Truck,14,66794,87,2064,22,14.9,11.48,33,50,Critical,High,1,Yes,33951–39539
Sedan,4,29615,108,2246,43,7.7,11.05,42,73,Worn,Medium,11,Yes,55470–59278
Sedan,3,99243,87,2550,26,19.1,11.02,32,46,Moderate,Low,9,No,66892–82760
Hatchback,15,73930,91,2285,24,16.6,11.08,43,92,Worn,Medium,4,No,31439–50309
Truck,4,183068,107,2957,25,7.4,11.26,36,92,Worn,Medium,8,Yes,42271–62235
Hatchback,7,188280,88,2477,38,9.6,12.18,42,32,Worn,Low,1,No,55737–83851
SUV,13,27307,90,2832,22,13.4,12.8,45,39,Critical,High,9,No,35862–46736
Hatchback,4,134983,99,1696,40,5.3,11.11,31,98,Worn,Low,4,No,72647–78315
Sedan,9,117130,103,2798,28,5.4,11.61,33,98,Critical,Low,12,Yes,54743–65027
SUV,12,105126,108,2976,40,11.8,12.83,43,33,Worn,High,3,No,37228–53530
Hatchback,15,133535,86,2362,42,8.2,12.69,45,40,Critical,High,6,No,37917–48883
Sedan,11,63627,99,1626,47,12.5,12.0,42,93,Worn,Medium,7,No,44504–58488
Hatchback,10,158509,99,2898,32,9.0,12.01,31,107,Moderate,High,4,Yes,28632–52528
Sedan,4,188253,88,2998,21,10.8,12.27,37,65,Good,Low,9,No,55352–70402
Sedan,8,119664,100,2221,33,19.6,11.63,34,47,Good,High,4,No,29891–58673
Hatchback,1,178352,101,1637,43,14.3,12.78,31,43,Worn,Low,5,No,71570–84148
Truck,1,29294,110,2574,22,6.6,11.84,30,39,Critical,Medium,7,Yes,49702–65356
Hatchback,4,115581,91,2260,36,7.6,11.2,35,100,Moderate,Medium,11,Yes,46410–71352
SUV,2,148972,96,2987,46,6.0,11.89,31,90,Critical,High,12,Yes,40607–57915
Truck,5,29797,108,2507,46,12.4,11.97,42,101,Moderate,Medium,8,Yes,45330–64956
Hatchback,5,172395,90,1909,32,15.7,12.17,37,106,Critical,High,9,Yes,44044–48820
SUV,3,54295,110,1694,32,19.3,12.29,39,45,Critical,High,6,Yes,42571–45747
Sedan,9,139630,89,1795,20,7.9,11.83,42,66,Moderate,Low,8,No,57549–76279
SUV,6,89516,108,2587,33,9.9,12.71,44,66,Worn,High,8,Yes,33571–57577
Truck,11,77092,103,1916,31,10.1,11.16,32,92,Good,Low,7,No,44905–58059
SUV,6,190248,91,2381,22,8.5,11.57,39,61,Worn,Medium,10,Yes,43153–59551
Sedan,12,143472,85,1640,48,14.6,12.2,44,60,Good,Low,3,Yes,58647–76221
Hatchback,6,19235,107,1866,43,16.1,12.51,45,101,Moderate,High,5,No,41658–65902
Sedan,1,124070,87,2792,33,16.9,11.64,45,97,Moderate,Medium,5,No,70129–79025
Hatchback,10,71274,104,2134,32,19.9,11.01,41,50,Worn,Low,10,No,55625–57679
Sedan,7,16657,108,1883,34,7.8,11.32,38,95,Good,Low,1,Yes,60254–88988
Sedan,15,128763,99,2653,36,10.8,12.21,32,93,Good,High,5,No,31366–52398
SUV,14,78650,104,2040,35,18.0,12.8,44,54,Moderate,Medium,3,Yes,45817–53007
