Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Sedan,14,144890,90,1814,26,18.6,12.26,33,60,Critical,High,3,No,"0–5,000"
Truck,2,97046,92,2062,33,9.3,11.35,37,41,Worn,Low,9,No,"60,001+"
Hatchback,10,119633,109,2303,28,15.7,12.79,40,45,Good,High,1,Yes,"5,001–15,000"
SUV,4,198076,106,2190,34,10.7,11.64,43,72,Good,High,10,No,"5,001–15,000"
Truck,11,33996,100,2568,35,6.6,11.81,36,55,Moderate,Medium,6,Yes,"35,001–60,000"
SUV,3,59653,107,2569,39,6.5,12.76,44,93,Moderate,Low,3,Yes,"35,001–60,000"
Hatchback,8,167770,94,2426,29,14.5,11.16,39,110,Worn,High,6,No,"15,001–35,000"
Hatchback,7,167593,93,2514,35,12.8,12.22,35,32,Good,Medium,11,Yes,"35,001–60,000"
Hatchback,13,87289,90,2589,37,8.9,12.93,40,36,Critical,High,5,Yes,"15,001–35,000"
SUV,13,60432,108,2943,39,17.8,12.43,35,71,Worn,High,12,No,"15,001–35,000"
Sedan,10,7908,101,1650,48,18.3,12.45,44,108,Good,High,8,No,"15,001–35,000"
Hatchback,5,150558,85,2021,31,19.9,12.42,45,62,Moderate,High,7,No,"35,001–60,000"
Truck,5,95292,106,1938,39,16.5,12.72,41,34,Moderate,High,10,No,"15,001–35,000"
Sedan,11,185743,93,1842,26,14.0,11.23,34,55,Good,Low,9,Yes,"5,001–15,000"
Truck,4,56904,90,1888,35,10.4,11.95,33,46,Critical,Medium,8,Yes,"60,001+"
Truck,9,98364,98,2828,43,7.3,11.94,33,64,Critical,Medium,6,Yes,"35,001–60,000"
Sedan,5,12665,95,2384,31,7.1,11.01,38,109,Good,Medium,10,No,"35,001–60,000"
Hatchback,9,52176,95,2933,30,5.5,12.32,41,72,Worn,Low,5,Yes,"60,001+"
SUV,13,139686,96,2187,40,18.7,12.8,44,64,Worn,Medium,3,No,"35,001–60,000"
Truck,15,22977,98,1949,25,18.7,12.1,41,82,Critical,High,10,Yes,"5,001–15,000"
Hatchback,10,195914,93,2671,31,5.7,11.56,32,50,Worn,High,12,No,"15,001–35,000"
Hatchback,8,21647,101,1531,39,15.9,12.05,40,34,Good,Low,11,No,"35,001–60,000"
Truck,15,104128,97,1992,29,5.3,11.29,32,69,Moderate,Medium,8,No,"35,001–60,000"
Sedan,12,5391,101,2159,21,7.5,12.75,40,88,Good,High,4,No,"5,001–15,000"
Truck,7,73569,90,2141,30,19.3,12.48,45,49,Worn,Medium,6,No,"60,001+"
SUV,8,36740,92,2709,42,12.9,11.65,33,87,Good,High,1,No,"60,001+"
Sedan,11,170704,105,2008,40,10.7,11.05,40,60,Moderate,Medium,1,No,"15,001–35,000"
Hatchback,13,186127,102,2580,43,8.8,12.19,35,33,Worn,Medium,2,No,"15,001–35,000"
Truck,13,190948,88,2084,46,11.9,12.72,34,98,Moderate,Medium,11,No,"15,001–35,000"
SUV,2,54450,88,1769,30,10.2,11.79,39,92,Good,Medium,11,No,"35,001–60,000"
Truck,10,179610,104,2297,42,12.4,12.33,38,59,Worn,Low,9,Yes,"15,001–35,000"
Hatchback,2,186788,86,1517,50,19.9,11.21,32,82,Worn,High,8,No,"35,001–60,000"
Hatchback,10,7216,93,1664,35,11.5,12.07,38,104,Critical,Low,4,Yes,"35,001–60,000"
Hatchback,14,85352,90,2058,49,13.9,12.75,32,82,Moderate,High,7,Yes,"35,001–60,000"
SUV,14,143976,93,2683,49,16.1,12.9,38,35,Worn,Medium,9,No,"35,001–60,000"
Truck,4,17843,105,1808,21,13.9,12.11,42,41,Critical,Medium,12,No,"5,001–15,000"
Sedan,9,32714,95,2507,27,17.7,12.97,34,47,Worn,High,7,No,"35,001–60,000"
Hatchback,13,31119,93,1906,49,12.9,11.82,39,37,Worn,Low,7,Yes,"60,001+"
Sedan,14,62832,93,2738,40,17.7,12.83,42,99,Worn,High,9,No,"15,001–35,000"
SUV,3,80301,95,1855,25,6.4,12.34,33,80,Critical,Low,8,Yes,"15,001–35,000"
SUV,10,123457,109,1886,39,6.4,11.37,43,33,Critical,Medium,8,No,"15,001–35,000"
Sedan,14,169399,103,2315,30,10.1,11.28,35,79,Good,Low,1,No,"35,001–60,000"
SUV,8,197399,110,2586,30,16.5,11.28,40,38,Moderate,High,2,Yes,"15,001–35,000"
Hatchback,14,23272,92,1641,34,11.8,11.84,31,83,Critical,High,7,No,"15,001–35,000"
Hatchback,12,63464,91,2963,36,9.7,11.99,30,78,Good,High,10,Yes,"15,001–35,000"
Sedan,2,77422,95,2295,43,17.1,11.46,43,37,Worn,Medium,12,Yes,"60,001+"
Truck,7,119655,101,1609,34,14.7,12.21,31,105,Worn,High,5,Yes,"15,001–35,000"
Hatchback,1,96471,97,1752,49,11.1,11.75,35,68,Moderate,Medium,3,Yes,"60,001+"
Sedan,5,193744,93,2788,34,9.6,11.8,38,82,Worn,High,2,No,"35,001–60,000"
Truck,13,53840,108,2701,42,10.9,12.24,39,49,Moderate,High,10,Yes,"15,001–35,000"
Sedan,14,151710,90,2801,23,13.8,11.98,44,96,Good,Low,12,Yes,"15,001–35,000"
Hatchback,2,78527,104,2140,37,10.1,11.19,44,105,Good,Low,10,Yes,"15,001–35,000"
Sedan,13,128171,105,1670,48,15.8,11.67,39,83,Critical,High,2,No,"0–5,000"
Sedan,3,171689,108,2636,24,13.6,11.59,33,47,Moderate,High,1,Yes,"5,001–15,000"
Hatchback,2,14643,108,2845,44,9.1,12.26,31,86,Good,High,7,No,"35,001–60,000"
SUV,9,122556,101,1996,47,18.7,12.0,41,91,Critical,Low,10,Yes,"5,001–15,000"
Sedan,14,42669,90,1846,26,18.9,11.45,32,57,Worn,Low,9,Yes,"15,001–35,000"
Sedan,15,46185,100,2089,23,6.9,12.6,32,38,Critical,Medium,3,No,"15,001–35,000"
Hatchback,10,79626,95,2626,49,15.0,12.97,33,68,Moderate,Medium,11,No,"60,001+"
Sedan,2,158106,108,2498,26,15.7,11.16,37,56,Critical,Low,8,No,"5,001–15,000"
Truck,12,13379,105,1863,38,19.6,12.65,33,54,Good,High,9,No,"15,001–35,000"
SUV,3,8081,98,2744,47,17.6,11.56,45,94,Worn,High,4,No,"35,001–60,000"
SUV,5,73977,110,2505,42,11.5,12.33,41,105,Moderate,High,7,No,"35,001–60,000"
Sedan,2,114385,105,2508,35,10.7,11.82,38,62,Critical,Medium,5,No,"15,001–35,000"
Truck,2,165597,87,2000,45,20.0,11.01,33,103,Good,Medium,10,No,"35,001–60,000"
Hatchback,15,67860,85,2587,50,15.2,12.61,35,83,Critical,Low,4,Yes,"35,001–60,000"
Sedan,11,151248,99,2073,39,9.8,12.98,39,38,Critical,High,1,Yes,"15,001–35,000"
Hatchback,8,99847,92,1793,40,8.5,12.91,32,56,Moderate,High,8,Yes,"60,001+"
Truck,11,185753,110,2048,33,17.7,11.97,39,34,Worn,Low,3,No,"15,001–35,000"
SUV,6,173072,97,1636,32,18.3,11.93,31,98,Critical,High,2,No,"15,001–35,000"
Sedan,11,26087,91,1893,22,7.6,11.14,32,42,Good,High,7,Yes,"15,001–35,000"
SUV,11,145404,88,1635,21,12.5,11.02,42,64,Critical,Medium,12,No,"5,001–15,000"
Truck,5,91581,109,2851,37,18.6,12.16,30,56,Critical,High,8,No,"5,001–15,000"
Sedan,13,125784,97,2840,38,13.2,11.29,44,67,Good,Medium,11,No,"35,001–60,000"
Truck,6,34296,100,2523,39,10.9,11.87,41,84,Good,Low,7,Yes,"60,001+"
SUV,8,40212,101,2710,27,8.7,11.25,45,30,Good,High,6,No,"15,001–35,000"
Sedan,8,140705,96,1854,27,9.4,11.44,42,91,Good,High,5,Yes,"15,001–35,000"
Truck,11,152198,91,2155,36,8.1,11.63,42,87,Worn,Medium,10,Yes,"35,001–60,000"
Sedan,10,184204,103,1577,44,12.3,12.81,43,72,Good,Medium,7,Yes,"35,001–60,000"
Truck,1,41523,107,1942,40,10.8,12.06,40,69,Worn,High,8,Yes,"35,001–60,000"
SUV,14,140973,107,1572,25,17.2,12.26,31,32,Worn,High,1,No,"0–5,000"
Truck,11,147535,94,2615,35,13.7,12.27,40,105,Critical,Low,1,Yes,"15,001–35,000"
Hatchback,15,79588,98,2383,41,8.0,12.77,34,71,Good,Medium,7,Yes,"60,001+"
Hatchback,14,186189,103,2441,33,17.6,11.77,43,64,Critical,High,2,Yes,"0–5,000"
Hatchback,9,192249,101,1684,34,15.4,12.01,45,84,Critical,Medium,12,Yes,"15,001–35,000"
Sedan,6,198999,108,2405,30,16.2,11.7,37,109,Moderate,Low,10,No,"15,001–35,000"
Truck,13,127533,97,2821,33,5.7,12.87,33,60,Critical,Low,2,No,"15,001–35,000"
SUV,8,125246,91,1816,38,13.3,12.16,40,42,Critical,Medium,6,No,"15,001–35,000"
Hatchback,8,61955,90,2673,36,5.3,11.44,31,84,Good,Medium,8,Yes,"60,001+"
SUV,14,142417,108,1662,43,8.7,11.29,40,32,Worn,High,5,Yes,"5,001–15,000"
SUV,1,19097,101,2665,25,10.1,11.55,32,51,Moderate,Medium,3,No,"15,001–35,000"
Truck,10,7187,101,2669,24,18.9,11.55,32,91,Worn,High,3,No,"5,001–15,000"
Sedan,8,151574,93,2385,42,10.3,11.74,37,79,Worn,Low,10,No,"35,001–60,000"
Sedan,4,144896,105,1958,27,10.6,11.32,31,94,Good,Low,4,No,"5,001–15,000"
Truck,9,170427,88,2966,39,11.8,12.25,42,96,Good,Low,2,Yes,"60,001+"
Hatchback,10,119622,86,2624,31,17.8,11.44,30,65,Good,Low,10,No,"35,001–60,000"
Truck,6,125025,99,2139,37,8.7,12.36,45,45,Moderate,High,8,Yes,"35,001–60,000"
SUV,3,138646,99,2949,29,6.6,11.33,41,30,Worn,High,2,Yes,"15,001–35,000"
Truck,12,32777,94,2244,39,7.1,12.01,40,80,Moderate,Low,4,Yes,"35,001–60,000"
Sedan,11,97473,95,2021,46,17.4,12.02,40,83,Good,Low,11,No,"35,001–60,000"
Truck,14,125533,87,2944,28,19.6,11.22,37,68,Good,Medium,11,Yes,"5,001–15,000"
Hatchback,10,153858,92,1852,31,10.9,12.11,39,42,Good,Medium,1,Yes,"60,001+"
Truck,6,129962,98,2281,40,13.8,11.28,37,55,Worn,High,5,No,"35,001–60,000"
Sedan,15,174146,95,2852,25,19.6,11.93,37,74,Moderate,High,8,Yes,"5,001–15,000"
Truck,15,141008,99,1849,20,9.9,11.19,30,34,Critical,High,1,Yes,"5,001–15,000"
Hatchback,11,107924,98,1534,45,15.5,12.8,32,107,Good,Low,4,No,"60,001+"
Truck,15,25696,99,2106,32,15.7,11.25,41,67,Worn,Medium,9,Yes,"35,001–60,000"
Truck,9,21111,107,1736,47,19.3,12.45,31,91,Critical,Low,9,No,"15,001–35,000"
Sedan,14,129775,95,2990,42,18.9,12.88,39,67,Good,High,4,Yes,"15,001–35,000"
Sedan,13,102269,109,2414,34,5.3,11.44,36,74,Critical,High,11,Yes,"0–5,000"
SUV,7,73988,87,1511,42,6.9,12.84,35,44,Moderate,High,3,Yes,"35,001–60,000"
Truck,1,74313,100,2190,36,13.0,12.33,43,61,Critical,Medium,2,Yes,"35,001–60,000"
Sedan,3,12670,103,1985,24,18.3,12.19,38,42,Critical,Medium,3,No,"15,001–35,000"
Hatchback,9,83053,89,1603,42,8.7,12.71,41,79,Critical,High,1,Yes,"15,001–35,000"
Hatchback,7,118273,102,2563,48,5.9,12.87,37,31,Good,Medium,4,Yes,"60,001+"
SUV,7,54176,86,1515,38,7.6,12.47,36,97,Moderate,High,1,No,"35,001–60,000"
SUV,5,165906,93,2747,45,12.4,11.13,44,81,Moderate,Medium,10,No,"60,001+"
Hatchback,8,98803,109,1761,38,11.0,11.76,42,47,Moderate,Low,12,No,"35,001–60,000"
SUV,9,139931,85,1915,21,12.9,11.89,34,105,Moderate,Low,12,No,"15,001–35,000"
SUV,3,14394,90,2901,46,6.2,12.35,34,56,Critical,Medium,5,No,"35,001–60,000"
Truck,2,186348,90,2275,30,10.9,11.5,31,33,Critical,High,2,Yes,"5,001–15,000"
Sedan,5,86297,101,2159,37,14.7,12.84,40,108,Good,Medium,12,No,"35,001–60,000"
SUV,6,18016,93,2657,22,9.1,12.91,31,76,Critical,Medium,7,Yes,"35,001–60,000"
Truck,9,32384,90,1673,46,7.0,11.41,31,69,Critical,High,12,Yes,"15,001–35,000"
Hatchback,11,139464,107,1518,24,10.5,12.99,43,45,Moderate,High,4,Yes,"5,001–15,000"
SUV,12,79954,92,1608,44,9.5,11.33,43,50,Moderate,Low,5,Yes,"60,001+"
Truck,15,161851,95,1703,49,12.3,12.77,43,108,Moderate,Medium,3,Yes,"35,001–60,000"
Truck,11,152874,86,2226,47,12.1,11.53,31,59,Worn,Low,10,Yes,"35,001–60,000"
SUV,9,105689,91,1934,21,5.9,12.26,41,72,Moderate,High,4,Yes,"15,001–35,000"
SUV,6,67379,101,1694,37,9.3,12.21,45,106,Worn,High,10,Yes,"15,001–35,000"
Hatchback,6,186150,93,2484,50,9.4,11.18,44,82,Critical,Low,7,Yes,"35,001–60,000"
Hatchback,5,13090,99,2979,20,7.1,12.54,32,70,Critical,High,6,No,"5,001–15,000"
Sedan,6,29646,103,1904,34,11.9,12.61,38,101,Moderate,High,2,No,"35,001–60,000"
Hatchback,12,117201,88,2441,43,5.7,12.09,43,43,Moderate,Low,6,No,"60,001+"
SUV,8,153055,90,2115,47,11.0,12.64,44,104,Worn,Low,12,Yes,"35,001–60,000"
SUV,3,92241,94,1999,20,6.7,12.4,30,81,Moderate,Medium,7,Yes,"35,001–60,000"
SUV,12,142025,94,1675,38,15.4,11.95,33,76,Good,High,5,No,"15,001–35,000"
Truck,5,151422,101,2603,31,13.8,12.7,31,91,Good,High,7,Yes,"15,001–35,000"
Truck,12,129471,92,2067,34,13.3,12.94,44,83,Worn,Medium,6,No,"35,001–60,000"
SUV,3,143027,102,1706,44,15.2,11.54,42,48,Critical,Medium,6,No,"5,001–15,000"
Sedan,5,78864,100,2190,38,14.8,12.13,42,81,Moderate,Low,1,No,"60,001+"
Sedan,9,39834,90,1519,28,14.7,11.04,37,81,Good,High,8,Yes,"35,001–60,000"
Truck,2,188130,89,1591,45,15.6,12.62,35,96,Critical,Medium,12,No,"35,001–60,000"
Sedan,13,133989,100,2405,35,5.5,12.19,39,80,Worn,Medium,1,Yes,"35,001–60,000"
Truck,2,53600,95,2323,37,12.0,12.26,39,81,Moderate,Medium,1,Yes,"60,001+"
Truck,4,22918,105,2496,31,12.9,11.63,31,47,Critical,Medium,8,Yes,"15,001–35,000"
SUV,7,180666,88,1545,50,14.7,12.5,32,77,Critical,Low,9,No,"15,001–35,000"
Hatchback,1,120680,99,1635,40,13.5,12.69,33,43,Critical,Low,9,Yes,"15,001–35,000"
Sedan,14,159214,86,1904,30,14.9,11.05,43,62,Critical,Medium,3,No,"15,001–35,000"
Sedan,2,103240,89,2083,28,5.4,11.01,43,48,Moderate,Low,6,Yes,"60,001+"
Sedan,7,82274,107,1874,23,18.5,12.38,31,94,Worn,Low,10,Yes,"15,001–35,000"
SUV,3,113958,104,1561,26,10.4,12.48,35,94,Good,Low,4,No,"15,001–35,000"
Sedan,5,128121,102,2407,24,13.0,11.05,40,42,Good,High,10,No,"5,001–15,000"
Hatchback,5,145283,103,2986,50,6.6,12.66,32,37,Critical,Medium,2,Yes,"5,001–15,000"
Truck,2,87667,89,1975,21,16.5,12.45,40,70,Good,Low,5,Yes,"60,001+"
SUV,7,194150,94,1760,44,19.3,12.23,43,94,Moderate,Low,12,Yes,"60,001+"
Truck,11,6323,99,2090,29,10.2,11.1,35,93,Critical,High,6,Yes,"5,001–15,000"
Truck,10,83547,87,1618,34,19.2,12.07,31,56,Moderate,Low,6,No,"60,001+"
Truck,7,147333,98,1537,43,15.1,11.14,31,43,Moderate,Medium,9,No,"35,001–60,000"
Sedan,6,141635,106,1942,45,7.7,11.25,35,75,Critical,Medium,7,Yes,"15,001–35,000"
Sedan,2,150714,85,2525,34,5.6,12.01,44,42,Moderate,Medium,3,Yes,"35,001–60,000"
Sedan,8,120808,89,2990,20,10.3,11.29,42,101,Critical,Low,3,No,"5,001–15,000"
Truck,6,95606,92,2753,40,17.4,12.94,42,66,Worn,Medium,12,No,"60,001+"
SUV,7,95540,92,2168,39,5.7,12.97,36,75,Good,High,2,Yes,"35,001–60,000"
SUV,10,26860,100,1969,33,8.3,12.28,44,97,Moderate,Low,7,Yes,"60,001+"
Truck,13,174311,99,1831,29,18.5,12.24,40,42,Worn,High,10,Yes,"5,001–15,000"
Hatchback,12,80276,109,2674,48,11.7,12.87,37,30,Good,Low,10,No,"15,001–35,000"
Sedan,14,150349,88,2242,47,7.1,11.82,30,41,Moderate,Medium,2,No,"35,001–60,000"
Truck,5,130742,91,2765,26,10.0,11.83,37,85,Worn,High,2,No,"15,001–35,000"
SUV,12,138139,109,1709,50,9.0,12.22,42,78,Good,Low,6,Yes,"35,001–60,000"
Truck,14,45798,99,1925,23,5.1,12.14,37,51,Moderate,Medium,12,No,"35,001–60,000"
SUV,14,28099,85,2038,42,10.2,11.97,38,69,Good,Low,1,Yes,"60,001+"
SUV,7,79081,92,2826,28,12.6,11.11,42,38,Worn,Low,11,No,"35,001–60,000"
Hatchback,10,199806,94,2313,33,11.8,11.22,37,74,Good,Medium,8,Yes,"60,001+"
Sedan,15,95666,90,1990,38,14.4,12.38,31,70,Worn,Medium,9,No,"35,001–60,000"
Truck,5,158698,87,1596,30,8.8,12.05,39,100,Critical,High,7,No,"5,001–15,000"
SUV,14,187986,97,2160,28,17.4,12.17,31,49,Good,Medium,6,No,"35,001–60,000"
Hatchback,7,79809,92,2725,46,17.6,11.02,41,44,Worn,High,2,No,"35,001–60,000"
Sedan,12,44633,108,2364,48,12.1,12.49,30,69,Worn,Medium,5,Yes,"15,001–35,000"
Hatchback,2,68780,97,1566,47,18.1,12.7,36,52,Critical,Low,12,No,"35,001–60,000"
Hatchback,13,131327,103,2133,23,13.9,11.17,44,96,Good,High,7,No,"0–5,000"
Truck,12,66874,100,2923,50,18.0,11.78,44,64,Moderate,High,2,No,"35,001–60,000"
Sedan,14,199496,109,2306,23,8.2,12.48,40,79,Good,High,4,Yes,"5,001–15,000"
Truck,5,92846,88,1823,29,11.1,12.14,33,42,Critical,Low,5,No,"35,001–60,000"
Sedan,14,180038,103,1541,24,17.9,12.29,30,47,Good,High,9,Yes,"0–5,000"
Hatchback,12,24135,101,2756,33,19.0,12.88,35,110,Good,Low,5,No,"35,001–60,000"
SUV,3,51179,89,2003,35,16.1,12.52,39,99,Good,Medium,8,No,"60,001+"
Hatchback,15,81451,97,2028,25,10.5,12.76,34,97,Good,Medium,10,Yes,"35,001–60,000"
Truck,9,74715,110,1971,35,15.3,11.48,41,32,Worn,High,9,Yes,"15,001–35,000"
SUV,5,25987,88,1643,41,16.2,12.91,39,39,Worn,High,7,Yes,"35,001–60,000"
SUV,10,112503,108,1939,43,14.2,12.71,36,38,Moderate,High,8,Yes,"15,001–35,000"
Truck,10,26437,102,2082,21,12.8,11.82,34,91,Worn,Medium,1,Yes,"15,001–35,000"
Truck,6,154936,92,1568,26,10.1,12.44,32,37,Critical,Medium,10,Yes,"5,001–15,000"
Sedan,11,158240,85,1742,43,10.2,11.26,40,52,Good,Low,6,Yes,"60,001+"
Truck,8,191184,105,2693,48,6.6,12.06,37,98,Moderate,High,5,No,"15,001–35,000"
Sedan,10,114330,96,2045,25,5.6,11.72,33,37,Moderate,Medium,3,Yes,"35,001–60,000"
Sedan,1,9893,99,2462,33,8.0,12.69,35,50,Worn,Medium,11,Yes,"60,001+"
Sedan,12,42182,108,2782,25,14.8,11.45,43,94,Worn,Low,9,No,"5,001–15,000"
Sedan,5,20661,105,1690,20,6.8,11.49,37,47,Critical,Low,9,Yes,"5,001–15,000"
Hatchback,9,72988,102,1873,31,18.5,11.27,31,47,Good,High,2,No,"15,001–35,000"
SUV,11,10368,86,2921,35,18.7,12.75,31,92,Critical,High,7,No,"5,001–15,000"
Hatchback,12,35279,85,2617,28,5.2,11.04,40,100,Moderate,High,8,No,"15,001–35,000"
SUV,6,129504,103,2577,40,11.0,12.65,45,88,Good,Low,2,No,"35,001–60,000"
Sedan,9,126513,107,2754,20,15.7,12.4,45,88,Worn,Medium,4,Yes,"5,001–15,000"
Hatchback,1,117684,86,2901,26,6.7,11.4,42,45,Critical,High,12,Yes,"5,001–15,000"
Truck,5,55467,96,2497,24,11.5,12.63,35,30,Worn,Low,7,Yes,"35,001–60,000"
SUV,3,182633,101,2660,45,5.6,12.58,33,65,Good,Medium,3,Yes,"35,001–60,000"
Hatchback,7,67038,97,2389,38,19.3,11.81,37,65,Worn,Low,2,No,"60,001+"
SUV,9,57821,94,2822,20,5.4,11.51,36,45,Good,Medium,1,No,"60,001+"
Hatchback,14,14367,94,2273,24,11.8,11.11,37,71,Worn,High,4,Yes,"15,001–35,000"
Hatchback,11,91378,90,2693,29,6.1,12.97,44,33,Good,Medium,2,Yes,"35,001–60,000"
Hatchback,1,71472,105,2769,21,19.8,12.76,31,97,Critical,Medium,7,No,"5,001–15,000"
Hatchback,14,30845,93,2009,37,10.2,12.93,44,101,Critical,Medium,6,No,"35,001–60,000"
Truck,12,77527,105,2688,42,13.8,12.73,30,55,Moderate,High,7,Yes,"5,001–15,000"
SUV,7,46549,91,1994,37,16.7,11.64,30,53,Moderate,Low,3,Yes,"60,001+"
Hatchback,13,133294,105,1906,32,5.9,12.2,44,93,Critical,High,6,No,"5,001–15,000"
SUV,5,190547,102,2199,33,8.5,11.31,39,107,Critical,High,4,No,"0–5,000"
Sedan,7,35295,106,1670,42,14.8,11.98,31,38,Critical,High,3,Yes,"5,001–15,000"
Sedan,2,65828,85,2566,41,8.8,12.03,41,107,Moderate,Low,4,Yes,"60,001+"
Sedan,12,154806,86,2849,39,15.2,11.15,44,37,Good,Medium,9,Yes,"15,001–35,000"
Sedan,12,152740,104,1755,38,11.7,12.15,44,52,Worn,Medium,5,Yes,"35,001–60,000"
Hatchback,9,111409,87,2181,27,5.3,11.9,43,72,Good,High,5,Yes,"15,001–35,000"
Sedan,6,35352,86,2104,36,17.9,11.84,40,53,Worn,Low,6,No,"60,001+"
SUV,10,61010,87,2305,37,10.7,11.72,36,97,Good,Medium,1,Yes,"60,001+"
Hatchback,5,169437,89,1902,44,18.5,12.42,33,55,Worn,High,2,No,"35,001–60,000"
SUV,11,78496,105,1564,47,13.9,12.36,40,55,Good,High,1,No,"15,001–35,000"
Sedan,6,146521,104,1527,46,17.0,11.17,34,32,Critical,Low,1,No,"15,001–35,000"
Truck,12,177871,106,2974,24,6.7,12.8,37,84,Good,High,5,Yes,"0–5,000"
Sedan,4,45651,85,2801,42,8.8,12.34,45,71,Moderate,Low,7,No,"60,001+"
SUV,7,62454,87,2385,34,9.6,12.02,39,63,Good,High,11,No,"15,001–35,000"
SUV,14,156835,89,2440,50,7.5,11.11,36,86,Moderate,Low,1,No,"35,001–60,000"
Sedan,3,15585,98,2527,31,14.7,11.02,45,102,Good,Medium,3,No,"60,001+"
Truck,2,155208,109,2753,38,7.9,11.79,39,67,Worn,High,4,No,"15,001–35,000"
Truck,1,166690,107,2401,43,13.6,11.33,31,94,Worn,Medium,3,No,"35,001–60,000"
Hatchback,13,52874,105,1739,28,14.3,11.76,44,47,Critical,High,4,No,"0–5,000"
Truck,12,179605,110,1710,24,14.9,12.98,37,86,Moderate,High,12,Yes,"0–5,000"
Truck,14,68584,106,1981,43,10.9,11.23,33,88,Critical,Medium,9,No,"5,001–15,000"
Sedan,13,192182,86,1602,30,8.7,12.25,37,102,Good,Low,7,No,"35,001–60,000"
Truck,7,101392,98,2643,29,18.7,11.72,40,34,Moderate,Low,1,No,"35,001–60,000"
SUV,7,97094,85,1686,47,12.1,12.87,30,56,Critical,High,12,Yes,"15,001–35,000"
Hatchback,4,87849,97,2447,45,15.2,11.72,39,44,Worn,Low,5,No,"60,001+"
Hatchback,10,140420,107,2490,43,9.6,12.32,41,107,Good,Low,3,Yes,"15,001–35,000"
SUV,14,119863,89,2776,30,13.7,11.43,39,51,Good,High,12,Yes,"15,001–35,000"
Truck,6,102024,92,1814,26,18.0,12.78,36,57,Worn,Medium,4,No,"60,001+"
Hatchback,6,198498,101,3000,26,6.4,12.69,36,109,Moderate,High,8,No,"5,001–15,000"
Sedan,2,172431,98,1736,32,13.4,12.83,42,88,Worn,Low,1,Yes,"60,001+"
SUV,12,32072,86,1597,48,15.1,11.18,44,88,Critical,High,11,Yes,"5,001–15,000"
Sedan,10,116466,85,2122,36,8.0,12.02,44,54,Worn,Medium,1,Yes,"60,001+"
Sedan,15,24031,89,2482,47,16.1,11.3,31,83,Moderate,High,2,No,"35,001–60,000"
Hatchback,3,22863,104,2280,46,9.7,11.13,37,77,Good,High,1,Yes,"15,001–35,000"
SUV,6,73354,105,2253,41,9.8,11.8,42,78,Good,Medium,3,Yes,"35,001–60,000"
Truck,11,177956,106,1772,35,18.7,11.09,33,47,Critical,High,9,No,"0–5,000"
SUV,4,49377,86,2769,48,18.1,12.95,45,31,Good,Low,2,No,"60,001+"
Hatchback,4,173653,100,2136,30,17.3,11.29,40,57,Moderate,Medium,9,Yes,"35,001–60,000"
Sedan,5,137401,108,1764,45,10.6,11.68,34,42,Moderate,Medium,4,No,"35,001–60,000"
Hatchback,13,16136,86,1573,27,7.5,11.76,36,61,Moderate,High,7,No,"15,001–35,000"
Hatchback,5,180624,92,2819,40,8.0,12.09,38,77,Moderate,Low,11,Yes,"35,001–60,000"
SUV,15,31977,107,2685,49,5.2,12.47,39,101,Critical,High,9,Yes,"0–5,000"
SUV,4,137342,90,2543,44,13.1,11.05,44,37,Critical,Low,3,No,"35,001–60,000"
Hatchback,15,194547,110,1805,39,9.7,12.81,40,48,Good,Low,9,No,"5,001–15,000"
SUV,12,173925,92,2980,43,14.5,11.73,38,56,Good,High,2,No,"15,001–35,000"
Sedan,11,89126,101,2990,39,13.5,12.09,41,73,Critical,Low,2,No,"15,001–35,000"
Truck,14,194347,97,1571,45,10.8,11.05,31,83,Critical,Medium,3,Yes,"15,001–35,000"
Hatchback,2,103884,86,1690,25,13.2,12.85,40,87,Moderate,Low,8,Yes,"35,001–60,000"
Sedan,11,180174,94,2494,40,15.5,11.01,30,84,Worn,Low,8,No,"35,001–60,000"
SUV,14,147526,85,1916,32,8.9,11.02,35,110,Critical,Low,2,No,"35,001–60,000"
Sedan,9,60607,105,2977,20,15.8,11.99,40,77,Moderate,Medium,5,Yes,"15,001–35,000"
SUV,10,62468,108,2697,45,19.1,12.24,44,56,Worn,Medium,11,Yes,"35,001–60,000"
Sedan,15,102769,109,1637,46,9.5,11.57,30,90,Worn,Low,1,No,"35,001–60,000"
Truck,5,69407,101,1551,33,13.7,11.05,44,66,Moderate,Low,7,Yes,"35,001–60,000"
SUV,15,171522,91,2416,35,9.3,12.08,41,88,Good,Low,5,No,"35,001–60,000"
Truck,8,185580,90,2022,37,8.9,12.42,44,69,Moderate,Medium,6,No,"60,001+"
Truck,15,19701,92,2469,34,19.7,11.47,43,92,Critical,Medium,5,Yes,"35,001–60,000"
Hatchback,12,138565,99,1612,24,16.5,12.33,43,51,Worn,Low,4,No,"15,001–35,000"
Sedan,5,91231,87,2532,23,18.3,11.94,45,64,Critical,Medium,5,No,"15,001–35,000"
SUV,9,155848,107,2933,45,14.4,11.35,42,53,Good,Low,11,Yes,"15,001–35,000"
Truck,2,122737,103,2784,50,17.7,11.78,40,85,Critical,Medium,4,Yes,"5,001–15,000"
