Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Truck,9,56566,92,2280,23,11.0,11.05,42,79,Good,Medium,7,Yes,50001–80000
Sedan,9,8082,103,1543,33,16.4,11.81,36,70,Critical,Medium,6,No,50001–80000
Truck,8,155235,91,2253,45,13.6,12.46,41,45,Good,Medium,4,Yes,50001–80000
Sedan,12,123420,104,2668,32,9.1,12.88,40,63,Good,Medium,1,No,50001–80000
Truck,9,77868,102,2415,36,19.0,12.55,41,37,Good,Low,10,Yes,50001–80000
SUV,9,60321,102,1580,39,17.4,12.03,31,43,Good,Medium,5,No,50001–80000
Truck,4,66697,92,2790,37,11.2,12.15,40,52,Good,Medium,10,No,50001–80000
SUV,11,50616,91,1542,31,11.9,12.17,44,69,Critical,Medium,9,Yes,50001–80000
Truck,11,192438,109,1534,21,8.0,11.57,41,42,Moderate,Medium,10,Yes,25001–50000
Hatchback,12,20004,107,2670,27,17.7,12.92,45,32,Good,Medium,7,Yes,25001–50000
Sedan,14,111210,94,2260,46,7.8,12.79,37,33,Good,Low,6,No,50001–80000
SUV,9,185066,89,2115,21,6.6,11.46,41,68,Good,Medium,8,No,50001–80000
Sedan,4,61641,97,2650,41,11.3,12.99,39,69,Moderate,Low,7,Yes,50001–80000
Truck,15,167775,106,2455,25,13.0,11.74,43,60,Worn,High,2,Yes,25001–50000
Truck,11,178747,89,2297,30,18.7,12.07,45,109,Moderate,Medium,12,Yes,25001–50000
Truck,1,189825,101,2551,41,18.1,11.72,33,53,Moderate,Medium,6,Yes,50001–80000
Truck,11,144716,106,1625,32,8.2,11.05,45,39,Worn,Medium,8,No,50001–80000
Truck,10,66427,107,2419,48,8.6,11.69,42,104,Worn,Medium,11,Yes,50001–80000
SUV,4,125145,107,2942,43,7.3,12.04,36,66,Moderate,Low,10,No,50001–80000
Hatchback,9,115850,102,2596,35,7.2,12.36,41,54,Moderate,High,2,No,25001–50000
SUV,5,111913,103,1580,43,15.0,11.31,36,59,Worn,Low,7,Yes,50001–80000
SUV,12,199624,91,2775,22,16.3,11.78,43,37,Good,Medium,8,No,25001–50000
Truck,13,156987,105,1566,26,11.0,12.05,36,80,Worn,High,2,Yes,25001–50000
SUV,12,97808,102,2863,20,12.8,12.79,36,48,Good,Medium,2,No,25001–50000
Hatchback,7,166312,87,2640,34,7.3,12.53,41,71,Critical,Medium,6,Yes,50001–80000
SUV,5,116317,99,2634,45,19.8,11.94,37,56,Moderate,Medium,4,No,50001–80000
Hatchback,3,141674,103,1572,33,8.8,12.0,44,60,Worn,High,12,No,50001–80000
Sedan,3,119190,105,2340,26,10.6,12.81,33,96,Good,High,11,No,25001–50000
Truck,2,138952,102,1880,26,15.5,12.56,33,61,Worn,Medium,5,No,50001–80000
SUV,10,109904,104,2878,24,12.8,12.27,44,35,Moderate,Low,1,No,50001–80000
Truck,2,84987,108,1672,36,11.3,12.8,40,110,Good,Medium,12,Yes,50001–80000
SUV,5,64623,100,2948,34,16.2,11.62,36,107,Good,Medium,2,No,50001–80000
SUV,4,10271,86,2302,24,16.5,11.9,41,89,Critical,Low,2,No,80001–120000
Hatchback,13,37704,92,2940,38,15.2,12.09,44,89,Critical,High,10,No,25001–50000
Hatchback,1,51288,103,2361,29,8.3,12.17,45,86,Worn,Low,8,No,50001–80000
Sedan,13,77392,103,2864,41,8.1,11.42,32,105,Moderate,Low,6,No,50001–80000
Truck,9,5386,102,2327,30,9.6,11.2,30,83,Critical,Low,5,No,50001–80000
Sedan,14,183190,99,2376,39,9.5,11.71,36,55,Worn,Low,6,Yes,50001–80000
Sedan,5,141555,94,2156,49,11.3,11.6,36,61,Critical,Medium,5,No,50001–80000
Sedan,4,148981,96,1603,28,18.4,12.22,36,100,Good,High,3,No,50001–80000
Truck,3,92501,92,2826,45,5.0,11.73,35,40,Moderate,Low,10,Yes,50001–80000
SUV,15,184860,91,1837,20,13.5,12.33,45,42,Moderate,High,10,Yes,25001–50000
Truck,6,37273,106,2829,39,17.8,11.11,41,68,Moderate,Medium,8,No,50001–80000
Truck,9,132499,107,2542,37,9.9,12.46,30,60,Moderate,Medium,5,Yes,50001–80000
Sedan,1,180376,86,2672,23,7.8,11.84,33,104,Critical,Medium,6,Yes,50001–80000
SUV,4,112218,86,2890,31,17.1,11.45,45,80,Good,Medium,3,Yes,50001–80000
Sedan,11,114953,91,2691,30,16.5,12.28,41,105,Critical,Medium,3,Yes,50001–80000
Hatchback,8,18346,102,2563,48,9.4,11.79,40,64,Worn,Medium,5,No,50001–80000
SUV,8,192793,92,2544,30,17.2,11.23,37,38,Worn,High,7,No,50001–80000
SUV,13,17222,108,2560,35,6.1,12.83,34,70,Good,Low,2,No,50001–80000
Sedan,4,184251,101,2633,47,18.9,11.84,43,35,Critical,Medium,5,No,50001–80000
Truck,3,112480,89,2883,30,5.0,12.92,33,106,Good,Medium,5,No,50001–80000
SUV,5,61124,95,2592,40,18.4,11.56,30,97,Moderate,High,3,No,50001–80000
Truck,2,153555,98,2657,49,18.3,11.35,43,88,Moderate,Medium,7,No,50001–80000
Hatchback,4,78806,102,2023,28,9.2,12.11,44,86,Worn,Low,6,Yes,50001–80000
Sedan,11,172082,85,2853,27,8.8,12.92,30,90,Good,High,4,No,25001–50000
SUV,4,100190,103,2277,40,15.1,11.27,39,34,Worn,Low,5,Yes,50001–80000
Truck,4,173050,97,1921,30,13.0,11.57,30,62,Good,Medium,5,No,50001–80000
Truck,12,184518,105,1733,29,16.0,12.12,43,53,Moderate,Low,11,Yes,50001–80000
SUV,13,72634,98,2817,47,5.7,11.07,35,66,Good,Low,2,Yes,50001–80000
Sedan,15,5669,85,2279,39,13.4,12.06,45,91,Moderate,High,1,No,25001–50000
Sedan,1,170342,87,2587,39,16.1,11.64,41,64,Critical,Medium,4,No,50001–80000
Truck,3,133138,107,2717,46,17.5,11.22,43,67,Worn,High,3,Yes,50001–80000
Truck,7,98175,85,1998,33,10.0,12.26,41,79,Moderate,High,8,No,25001–50000
Sedan,5,185567,97,1605,41,18.8,11.06,43,44,Moderate,High,3,Yes,50001–80000
Hatchback,11,133178,107,1558,47,18.3,12.95,42,71,Good,Medium,1,Yes,50001–80000
Hatchback,8,114736,89,2598,20,13.9,11.99,36,83,Worn,Low,9,No,50001–80000
Sedan,10,192252,93,1788,22,7.0,12.33,39,61,Critical,High,4,No,25001–50000
Hatchback,6,30782,88,1531,40,7.2,11.15,39,48,Critical,Low,5,Yes,50001–80000
Hatchback,11,67944,90,2440,35,14.0,12.38,40,60,Worn,Medium,3,No,50001–80000
Truck,14,100074,110,1552,34,16.3,11.48,33,30,Moderate,Low,10,Yes,25001–50000
Truck,15,163462,98,2767,50,19.5,11.28,34,40,Critical,Low,7,Yes,50001–80000
Hatchback,11,10693,87,1590,38,9.6,12.19,32,69,Critical,Low,10,No,50001–80000
Truck,1,177389,95,2315,24,19.7,12.96,45,93,Worn,Low,11,Yes,50001–80000
Truck,9,151339,104,2042,38,18.9,11.6,32,36,Critical,Medium,8,Yes,50001–80000
SUV,8,121132,101,2119,28,9.6,12.69,30,102,Good,Medium,9,No,50001–80000
Truck,10,19234,93,2828,46,5.2,12.44,30,92,Good,Medium,6,No,50001–80000
Sedan,10,84439,106,1629,38,10.9,11.25,36,47,Critical,Medium,11,Yes,50001–80000
Hatchback,2,178418,92,2430,41,15.1,11.29,40,50,Moderate,High,5,Yes,50001–80000
Truck,5,69830,101,2348,38,18.6,12.69,39,90,Worn,Medium,6,No,50001–80000
Truck,4,160675,96,1836,48,13.3,12.57,42,91,Moderate,Low,10,No,50001–80000
Hatchback,7,42960,109,2519,27,6.9,12.99,40,68,Good,Medium,10,No,50001–80000
Hatchback,7,151380,105,2332,25,13.7,11.02,31,39,Critical,High,5,Yes,50001–80000
Truck,1,193147,101,2652,33,14.8,12.24,44,41,Moderate,High,8,Yes,50001–80000
Sedan,3,26538,108,2018,20,15.4,11.25,38,56,Worn,Medium,2,Yes,50001–80000
Hatchback,1,7888,88,2015,32,14.3,11.3,41,72,Moderate,Medium,6,No,50001–80000
Hatchback,14,120420,99,2939,34,6.6,11.08,32,94,Critical,High,9,Yes,25001–50000
Sedan,6,161118,101,2778,46,15.5,12.03,41,79,Critical,Medium,1,No,50001–80000
Truck,12,66578,90,1923,41,8.7,11.93,36,77,Moderate,Medium,4,No,50001–80000
Sedan,6,53704,95,2281,31,12.3,11.47,44,76,Moderate,Medium,5,Yes,50001–80000
Truck,6,39119,107,1694,30,16.2,12.82,34,43,Moderate,Low,7,No,50001–80000
Truck,10,171668,90,1596,49,18.8,12.93,43,88,Worn,Low,8,No,50001–80000
Hatchback,14,45880,98,1858,34,9.5,11.51,37,74,Worn,High,9,Yes,25001–50000
Sedan,12,50373,106,2552,20,15.8,12.22,40,35,Moderate,High,4,No,25001–50000
Truck,6,60277,88,2573,46,9.6,12.49,30,81,Moderate,Medium,12,No,50001–80000
SUV,1,48035,104,3000,21,16.7,12.85,31,72,Moderate,Medium,7,Yes,50001–80000
Truck,13,142356,92,1717,20,9.5,11.18,41,82,Worn,Medium,9,No,25001–50000
Truck,3,142480,104,2567,22,5.9,11.23,44,55,Moderate,Medium,5,Yes,50001–80000
Hatchback,6,71480,102,1875,40,8.8,12.35,31,82,Good,Low,2,No,50001–80000
SUV,5,28587,89,2259,22,17.3,12.29,42,67,Critical,Low,1,Yes,80001–120000
Sedan,1,194737,106,1554,45,16.1,12.65,30,57,Worn,Low,2,Yes,50001–80000
Sedan,11,89903,87,2092,28,6.5,12.31,30,37,Critical,Medium,11,Yes,25001–50000
Truck,1,108194,105,2241,44,5.3,11.26,37,78,Moderate,Low,6,Yes,80001–120000
Sedan,12,154592,99,1622,35,18.1,12.51,33,70,Moderate,High,9,Yes,25001–50000
Truck,9,41729,110,2133,36,5.3,12.85,40,72,Critical,High,9,No,25001–50000
Hatchback,1,86965,107,1587,30,9.0,12.27,32,32,Good,Low,2,Yes,50001–80000
Truck,4,178017,105,2860,31,6.9,12.2,43,75,Moderate,Low,9,Yes,50001–80000
SUV,6,78898,97,2439,49,6.4,11.8,37,77,Critical,High,7,Yes,50001–80000
Hatchback,7,125203,98,2266,29,18.6,12.81,32,42,Critical,Low,12,Yes,50001–80000
Sedan,6,164950,94,2838,44,15.5,11.41,42,105,Worn,Low,10,No,50001–80000
Truck,1,55440,90,1921,41,14.7,11.98,30,93,Critical,Low,5,No,80001–120000
Hatchback,9,89921,110,1543,21,8.8,11.72,42,103,Moderate,High,5,Yes,25001–50000
Truck,7,106104,90,1972,24,16.4,11.89,37,92,Moderate,Medium,10,No,50001–80000
Hatchback,14,104084,86,2232,36,7.1,12.73,42,96,Moderate,High,2,No,25001–50000
Sedan,1,33127,85,2249,44,7.5,11.28,41,94,Moderate,Low,5,No,50001–80000
Sedan,14,191305,110,2119,26,16.6,12.55,45,32,Moderate,High,4,No,25001–50000
SUV,5,49941,110,2615,20,16.2,12.66,31,75,Moderate,Medium,8,Yes,50001–80000
SUV,14,115334,97,2395,26,7.7,11.71,37,51,Good,Medium,12,No,25001–50000
Sedan,11,174486,102,2795,21,16.6,12.38,37,108,Good,Medium,6,Yes,50001–80000
Truck,3,18404,89,2845,41,5.3,12.18,35,99,Critical,Medium,7,No,50001–80000
SUV,7,180504,105,2132,49,8.9,11.97,37,32,Moderate,Medium,9,Yes,50001–80000
Truck,3,29985,105,2391,39,9.8,11.33,40,33,Worn,High,5,No,50001–80000
Hatchback,14,19057,98,2893,40,13.7,11.79,38,36,Worn,High,11,Yes,25001–50000
Truck,7,83002,91,2961,29,8.6,11.8,30,60,Worn,Medium,9,No,50001–80000
Sedan,13,38533,104,1576,27,15.0,12.44,30,103,Good,Medium,6,Yes,50001–80000
Hatchback,2,26640,108,2874,24,9.1,11.18,32,96,Moderate,Medium,10,Yes,50001–80000
Hatchback,8,100312,96,2441,41,11.6,11.21,40,100,Moderate,Medium,8,Yes,50001–80000
Truck,8,113517,95,1793,37,7.4,12.33,42,90,Moderate,Medium,9,No,50001–80000
Truck,7,40853,105,1642,31,18.2,12.78,37,92,Worn,Medium,1,Yes,50001–80000
SUV,14,98272,109,2735,35,5.2,12.83,38,35,Worn,High,7,No,25001–50000
SUV,11,45853,96,1718,33,12.9,11.83,37,34,Moderate,Low,4,Yes,50001–80000
Hatchback,15,182038,93,2605,27,17.7,11.96,30,96,Worn,Low,4,Yes,50001–80000
SUV,13,190431,92,1828,39,17.4,11.01,32,88,Moderate,Medium,3,Yes,50001–80000
Truck,8,130045,96,2965,30,14.7,12.86,42,69,Worn,High,3,Yes,50001–80000
Sedan,8,148474,107,2032,44,6.1,12.55,36,35,Critical,Low,7,No,50001–80000
Truck,6,122620,94,2567,35,18.1,12.93,35,43,Critical,Medium,3,Yes,50001–80000
Truck,9,184787,93,2469,37,19.1,12.82,44,36,Good,Low,9,Yes,50001–80000
Truck,12,176742,101,1631,31,11.1,11.6,34,97,Worn,Low,1,Yes,50001–80000
Hatchback,15,176873,97,1539,25,9.2,12.41,37,51,Critical,High,9,Yes,25001–50000
SUV,9,141604,95,2512,42,5.8,11.74,41,32,Critical,Low,8,Yes,50001–80000
Truck,9,47981,110,2441,26,9.4,11.93,38,39,Critical,Medium,6,No,50001–80000
Truck,6,188492,101,2519,38,6.5,12.78,39,78,Good,High,12,Yes,25001–50000
Hatchback,13,41139,103,1726,40,17.0,11.11,40,35,Good,Low,7,No,50001–80000
Truck,15,97803,93,1977,48,19.0,12.62,41,110,Critical,High,10,Yes,25001–50000
Hatchback,1,33317,106,1512,49,19.9,12.0,34,68,Worn,High,11,Yes,50001–80000
SUV,13,109528,88,1886,26,17.2,12.77,44,42,Critical,High,1,Yes,25001–50000
Hatchback,11,190893,91,2313,41,8.5,12.47,32,57,Critical,High,10,No,25001–50000
Truck,5,59568,109,1775,27,15.0,11.47,31,80,Moderate,High,11,No,50001–80000
Sedan,6,85780,96,1646,50,6.6,11.62,45,34,Moderate,Low,10,No,50001–80000
Sedan,8,54146,104,1902,43,13.8,12.23,37,70,Good,Low,8,Yes,50001–80000
Hatchback,15,178828,106,2526,29,13.1,11.49,34,104,Moderate,Medium,8,Yes,25001–50000
Hatchback,4,6231,107,2861,44,6.9,11.94,33,103,Moderate,Medium,2,No,50001–80000
Truck,8,105362,92,2964,26,12.8,12.99,45,61,Critical,Low,4,Yes,50001–80000
Hatchback,11,100606,108,1707,46,10.3,11.6,37,59,Critical,Medium,9,Yes,50001–80000
SUV,7,63243,97,2859,21,14.3,12.39,42,86,Worn,Low,1,Yes,80001–120000
Hatchback,1,180602,103,1692,28,5.4,12.23,40,36,Critical,Low,6,No,80001–120000
Truck,2,49560,96,2566,35,18.6,11.2,35,60,Good,High,3,Yes,50001–80000
SUV,9,122090,85,2963,37,7.3,12.47,32,110,Moderate,Low,9,No,50001–80000
Truck,14,77694,100,1680,20,13.8,12.61,30,57,Worn,Low,12,No,25001–50000
SUV,1,134192,86,2018,42,5.0,12.92,37,83,Moderate,Medium,5,Yes,50001–80000
Hatchback,2,146551,99,2055,30,14.6,12.56,36,83,Critical,Low,7,No,50001–80000
Truck,2,197166,97,1951,37,13.4,12.46,36,106,Critical,High,12,No,50001–80000
Sedan,8,96793,87,2503,36,13.1,11.75,32,93,Worn,Medium,10,No,50001–80000
SUV,10,21440,105,1807,27,14.2,11.19,45,79,Moderate,Low,11,No,50001–80000
Sedan,4,63531,90,1859,29,5.7,12.62,32,43,Critical,Medium,3,Yes,50001–80000
SUV,2,47228,85,2724,38,10.4,11.22,32,40,Moderate,High,11,Yes,50001–80000
SUV,13,29086,104,1595,34,14.6,11.53,42,58,Worn,Medium,9,Yes,50001–80000
Sedan,7,76254,107,2946,30,16.6,11.29,32,55,Good,Low,3,Yes,50001–80000
SUV,13,117662,102,1857,34,19.3,12.99,34,76,Critical,Low,2,No,50001–80000
Hatchback,10,17391,100,1506,49,18.7,11.16,35,83,Critical,Low,3,No,50001–80000
Sedan,11,71020,96,2147,30,16.6,11.27,42,79,Good,Medium,2,Yes,50001–80000
Hatchback,2,160907,86,2093,40,19.8,12.8,42,77,Critical,High,10,Yes,50001–80000
Truck,12,50364,104,2732,49,5.7,11.27,35,93,Worn,Low,12,Yes,50001–80000
Hatchback,6,65124,103,1693,34,19.7,12.06,33,36,Moderate,High,1,No,50001–80000
Sedan,5,178646,94,1972,29,16.5,11.28,44,81,Good,Low,3,No,50001–80000
Truck,7,54171,89,2734,25,16.2,11.33,45,78,Good,Low,3,Yes,50001–80000
Hatchback,4,114047,101,2033,35,18.5,11.84,35,109,Worn,Low,1,No,80001–120000
SUV,13,97013,92,1983,45,7.6,11.01,43,62,Critical,Low,10,Yes,50001–80000
Truck,6,103799,99,2582,30,12.4,11.07,32,60,Worn,High,5,Yes,50001–80000
SUV,9,175164,91,1539,23,17.1,12.23,31,86,Critical,Medium,11,Yes,25001–50000
Truck,15,46510,95,2839,41,10.9,12.09,38,78,Moderate,High,6,No,25001–50000
Hatchback,13,104550,89,1599,37,6.2,12.39,35,58,Critical,Low,8,Yes,50001–80000
SUV,9,36056,99,1692,29,15.9,12.15,43,92,Good,High,2,No,25001–50000
Hatchback,13,18471,106,2383,41,8.3,11.76,40,62,Worn,Medium,2,Yes,50001–80000
Truck,13,139683,99,2524,45,10.1,12.18,35,71,Critical,High,6,No,25001–50000
Hatchback,1,147638,96,1554,26,11.8,11.18,45,37,Worn,Low,11,Yes,50001–80000
Sedan,1,76114,105,2015,50,5.1,11.86,44,33,Critical,Medium,7,No,50001–80000
Sedan,11,67186,101,2351,30,16.8,11.88,31,91,Good,Low,5,Yes,50001–80000
Truck,15,145160,103,2181,23,13.6,12.42,45,30,Critical,High,8,Yes,25001–50000
Hatchback,4,21792,93,1967,48,10.9,12.88,30,39,Critical,Low,5,No,80001–120000
Sedan,14,66568,93,2105,36,16.9,11.71,44,91,Worn,Low,1,No,50001–80000
Hatchback,6,192582,108,1936,29,10.9,12.27,30,40,Good,High,8,Yes,25001–50000
Sedan,9,106091,97,2558,39,8.0,11.89,40,43,Good,Low,12,No,50001–80000
Sedan,4,94232,96,1836,41,15.1,12.77,35,58,Critical,High,7,No,50001–80000
Hatchback,13,178611,103,2810,28,8.7,11.77,36,108,Worn,High,10,No,25001–50000
Truck,1,188944,92,2925,28,11.1,12.54,31,78,Critical,Medium,8,No,50001–80000
Sedan,5,197949,102,2752,27,18.9,12.97,35,51,Critical,High,4,No,25001–50000
SUV,12,66234,98,2524,49,14.6,12.67,35,34,Moderate,High,9,No,25001–50000
Hatchback,8,87729,87,1734,44,13.7,11.35,31,94,Moderate,High,8,Yes,25001–50000
SUV,12,136783,94,2557,43,5.7,11.07,31,99,Critical,Low,5,Yes,50001–80000
Sedan,6,111384,109,1709,23,13.3,12.51,30,84,Good,Low,1,Yes,50001–80000
SUV,12,181077,100,2053,28,8.2,12.87,40,76,Moderate,Low,5,No,50001–80000
SUV,12,89161,109,1667,27,15.9,11.69,45,87,Critical,High,5,Yes,25001–50000
Sedan,10,85297,91,2794,32,17.8,12.11,36,75,Moderate,High,8,Yes,25001–50000
Sedan,10,71039,105,2032,50,16.0,11.5,45,80,Critical,Low,8,No,50001–80000
Hatchback,4,123183,87,2740,21,17.7,11.8,31,81,Moderate,Medium,6,Yes,50001–80000
Truck,2,105477,104,2249,26,17.2,12.32,37,66,Worn,Medium,2,No,50001–80000
SUV,11,84863,96,2340,38,8.1,12.05,35,80,Moderate,Low,9,Yes,50001–80000
Truck,13,148914,108,1690,24,18.7,11.68,39,47,Moderate,Medium,10,No,25001–50000
Truck,7,80315,108,2161,22,14.8,12.07,39,79,Worn,Low,6,Yes,50001–80000
Truck,12,181205,99,2439,42,16.4,12.96,38,53,Worn,Low,2,Yes,50001–80000
Truck,3,43628,104,2903,31,7.8,12.02,34,65,Critical,Low,11,Yes,50001–80000
SUV,1,74806,90,2069,27,7.6,11.76,42,101,Critical,Medium,1,No,80001–120000
Hatchback,2,57188,108,2815,43,17.5,12.33,44,35,Moderate,Low,9,Yes,50001–80000
SUV,6,143879,93,2349,39,5.1,12.19,45,106,Moderate,Low,7,No,50001–80000
Sedan,12,93032,85,2192,23,11.6,11.59,45,42,Critical,High,11,Yes,25001–50000
Sedan,13,92813,99,1763,24,14.7,11.6,31,67,Critical,High,4,No,25001–50000
SUV,3,17198,108,2009,21,14.1,11.18,37,88,Good,Low,9,Yes,50001–80000
Hatchback,2,42993,101,2456,23,7.5,12.53,36,104,Critical,High,1,No,50001–80000
Hatchback,7,62955,86,2784,43,18.3,11.0,35,71,Critical,Medium,5,No,50001–80000
Hatchback,1,141252,89,2164,22,6.2,12.46,39,32,Worn,Medium,6,No,50001–80000
Truck,6,99622,104,1931,20,5.4,12.1,41,81,Good,Low,10,Yes,50001–80000
Sedan,3,185594,92,1657,35,14.8,11.76,45,64,Worn,Low,9,Yes,50001–80000
Sedan,6,15964,93,2272,43,16.9,11.84,37,50,Worn,Low,5,No,80001–120000
Truck,5,115347,93,1734,33,10.9,12.11,45,52,Worn,Low,1,Yes,80001–120000
SUV,3,134800,96,1686,37,15.9,12.17,39,82,Moderate,Medium,3,No,50001–80000
Truck,4,177907,89,2798,25,8.2,11.39,40,106,Moderate,Medium,12,No,50001–80000
Truck,11,54263,89,2706,42,14.5,11.81,35,72,Critical,Low,9,Yes,50001–80000
Sedan,12,144409,97,2583,40,12.6,12.26,43,87,Critical,Medium,6,Yes,50001–80000
Hatchback,12,195637,99,2022,48,15.0,12.1,40,110,Critical,Low,9,No,50001–80000
SUV,1,179372,102,2589,44,6.3,11.34,33,77,Moderate,High,12,No,25001–50000
Truck,9,140514,101,1709,31,13.1,12.67,30,96,Critical,High,8,No,25001–50000
SUV,14,79951,94,2377,43,17.8,12.51,34,35,Good,High,11,No,25001–50000
Hatchback,8,26250,94,1787,25,5.1,12.69,42,34,Good,Medium,7,No,50001–80000
Sedan,10,15159,110,2786,37,13.0,12.99,34,69,Critical,Low,9,No,50001–80000
Hatchback,5,175545,98,1684,27,8.0,12.34,40,79,Worn,Low,12,No,50001–80000
Hatchback,14,135752,88,2781,41,13.9,12.97,33,81,Worn,High,5,No,25001–50000
Truck,11,152813,95,2054,39,18.5,11.18,42,49,Moderate,Medium,8,No,50001–80000
Sedan,7,184772,88,1822,46,6.0,12.48,34,34,Critical,Low,1,Yes,50001–80000
Hatchback,10,5494,89,2992,24,15.6,11.92,43,56,Worn,High,11,Yes,25001–50000
Truck,13,9797,89,2209,40,19.7,11.99,38,35,Moderate,High,7,Yes,25001–50000
SUV,3,9173,110,1771,49,7.6,12.45,40,43,Moderate,High,5,No,50001–80000
SUV,9,176012,88,1575,46,14.8,12.88,38,78,Moderate,Medium,3,No,50001–80000
Truck,1,74325,89,2343,26,19.4,12.31,39,45,Good,Medium,8,No,50001–80000
Hatchback,3,186729,88,2263,50,7.0,12.66,39,94,Critical,Medium,6,No,50001–80000
Sedan,5,179666,91,1739,26,19.8,11.02,38,64,Good,Low,4,No,80001–120000
Hatchback,15,171075,97,2011,36,5.8,12.12,45,98,Critical,Low,10,No,50001–80000
SUV,1,174208,86,1853,42,13.8,12.71,44,53,Worn,Medium,7,Yes,50001–80000
Hatchback,10,165295,100,2602,29,12.5,12.1,40,81,Worn,Low,7,No,50001–80000
Truck,12,25967,102,2371,23,12.1,12.72,30,98,Moderate,Low,6,No,50001–80000
Sedan,8,187935,106,2116,29,13.8,12.03,33,34,Worn,High,5,No,25001–50000
Sedan,1,134899,96,2844,36,15.3,11.8,34,92,Good,Medium,11,No,50001–80000
Hatchback,13,11672,102,1602,32,10.6,11.08,32,41,Good,Medium,1,No,50001–80000
SUV,7,172796,88,1849,33,18.2,12.27,42,81,Worn,Low,3,Yes,50001–80000
Hatchback,15,73135,87,1559,21,13.0,12.05,42,56,Worn,Low,1,No,50001–80000
Hatchback,8,194354,88,1566,31,11.6,12.49,34,83,Critical,Medium,9,No,50001–80000
Sedan,2,42436,101,1902,49,9.9,12.07,32,110,Worn,Medium,5,Yes,50001–80000
SUV,7,41938,105,1803,30,17.2,11.56,39,60,Moderate,High,10,Yes,25001–50000
Hatchback,4,52312,86,1556,42,14.0,12.55,42,67,Worn,Medium,12,No,50001–80000
SUV,1,196139,89,2878,35,14.3,11.44,38,106,Good,Low,6,Yes,50001–80000
Truck,8,74575,109,1581,21,10.3,11.95,30,51,Moderate,Medium,6,No,50001–80000
Hatchback,15,139734,95,2099,41,17.3,11.54,35,71,Worn,High,3,No,25001–50000
Hatchback,14,8938,91,2829,39,13.7,11.48,38,96,Moderate,Low,8,Yes,50001–80000
Hatchback,1,170254,88,1503,21,20.0,11.56,38,36,Worn,Medium,9,No,50001–80000
SUV,8,186418,102,1891,38,18.1,11.42,37,37,Good,High,8,No,25001–50000
SUV,10,42918,103,2139,28,6.3,12.49,32,90,Worn,Low,7,Yes,50001–80000
Truck,15,29132,95,2747,27,19.8,11.88,37,83,Critical,High,6,No,25001–50000
Sedan,14,64256,100,1946,44,18.2,11.32,34,42,Critical,High,11,Yes,25001–50000
SUV,6,85587,85,2935,20,19.4,11.99,30,41,Critical,Low,2,No,50001–80000
Hatchback,10,62520,99,1591,21,16.1,11.81,30,37,Critical,Low,6,No,50001–80000
SUV,1,72501,91,2348,28,16.0,11.64,31,63,Good,Medium,11,No,50001–80000
Sedan,10,178462,90,2393,41,19.1,11.0,34,50,Critical,Low,5,Yes,50001–80000
SUV,1,194094,96,1660,27,15.7,11.54,30,41,Good,High,4,Yes,50001–80000
Hatchback,6,8438,99,2525,27,12.4,11.07,43,34,Critical,High,6,Yes,50001–80000
Truck,11,78852,106,1929,39,9.7,11.48,33,48,Critical,Medium,1,Yes,50001–80000
Sedan,1,26620,102,2573,35,19.5,12.07,30,108,Good,Medium,3,Yes,50001–80000
Hatchback,3,194844,88,2539,24,7.1,11.3,39,72,Worn,High,9,Yes,50001–80000
Truck,7,48166,93,2329,43,19.6,12.56,37,59,Moderate,High,2,Yes,50001–80000
Truck,12,141124,87,1626,38,8.1,11.74,32,90,Moderate,Low,6,Yes,50001–80000
Truck,8,40484,109,1960,28,9.3,11.89,41,91,Critical,High,6,Yes,25001–50000
Hatchback,8,81845,95,1880,29,14.3,11.44,43,35,Moderate,Low,5,Yes,50001–80000
SUV,3,99781,103,1813,43,6.1,11.01,44,45,Good,Low,1,Yes,80001–120000
Truck,13,132181,93,2607,38,6.9,12.14,34,49,Critical,Medium,8,No,50001–80000
Sedan,6,90648,96,1512,34,14.0,11.2,35,93,Critical,Low,6,Yes,50001–80000
Truck,9,55189,100,1535,24,7.9,11.79,30,63,Moderate,High,3,No,50001–80000
Hatchback,9,84052,90,1985,43,19.9,12.96,43,32,Moderate,High,1,No,50001–80000
Sedan,15,54437,104,1842,24,15.9,12.06,40,30,Moderate,Medium,9,No,25001–50000
Hatchback,4,53569,102,2195,38,14.8,11.44,38,80,Good,High,4,Yes,50001–80000
Hatchback,7,158115,99,1558,34,6.4,11.32,37,78,Moderate,Low,11,No,50001–80000
Sedan,5,14352,92,2308,29,18.4,11.86,33,57,Good,Medium,9,No,50001–80000
Sedan,6,151897,87,2498,46,5.9,11.63,36,39,Moderate,High,7,Yes,50001–80000
Truck,13,12757,110,1511,49,9.0,12.78,43,34,Critical,Low,5,Yes,50001–80000
SUV,9,196894,86,2039,42,14.3,12.46,32,42,Worn,High,5,No,25001–50000
Sedan,9,192611,87,2122,21,16.9,11.25,43,76,Worn,High,7,Yes,25001–50000
Truck,8,12492,90,2093,27,13.1,11.22,43,106,Worn,High,5,Yes,25001–50000
Hatchback,8,172652,87,2583,38,8.1,12.36,43,82,Worn,Medium,4,No,50001–80000
